,abstract,top_journal
196,"Harsanyi (1955) invested his Aggregation Theorem and Impartial Observer Theorem with utilitarian sense, but Sen (1986) described them as ""representation theorems"" with little ethical import. This critical view has never been subjected to full analytical scrutiny. The formal argument we provide here supports the utilitarian relevance of the Aggregation Theorem. Following a hint made by Sen himself, we posit an exogeneous utilitarian ordering that evaluates riskless options by the sum of individual utilities, and we show that any social observer who obeys the conditions of the Aggregation Theorem evaluates social states in terms of a weighted variant of this utilitarian sum.",0
197,"We study entry and bidding in procurement auctions where contracts are awarded to the bid closest to a trimmed average bid. These auctions, common in public procurement, create incentives to coordinate bids to manipulate the bid distribution. We present statistical tests to detect coordinated entry and bidding choices. The tests perform well in a validation dataset where a court case makes coordination observable. We use the tests to detect coordination in a larger dataset where it is suspected, but not known. The results are used to interpret a major market shakeout following a switch to first price auctions. (JEL D44, D47, H57, R42)",0
198,"Through a series of decision tasks involving colored cards, we provide separate measures of Bayesian updating and non-probabilistic reasoning skills. We apply these measures to (and are the first to study) a common-value Dutch auction. This format is more salient than the strategically equivalent first-price auction and silent Dutch formats in hinting that one should condition one's estimate of the value on having the highest bid. Both Bayesian updating skills and non-probabilistic reasoning skills are shown to help subjects correct for the winner's curse, as does the saliency of the active-clock Dutch format. (JEL D12, D44, D83)",0
199,"We present an incomplete information model of two-stage elections in which candidates can choose different platforms in primaries and general elections. Voters do not directly observe the chosen platforms, but infer the candidates’ ideologies from observing candidates’ campaigns. The ability of voters to detect candidates’ types depends on the visibility of the race. This model captures two patterns: the post-primary moderation effect, in which candidates pander to the party base during the primary and shift to the center in the general election; and the divisive-primary effect, which refers to the detrimental effect of hard-fought primaries on a party's general-election prospects. (JEL D11, D72, D83)",0
200,"We generalize the concept of ""systematic risk"" to a broad class of risk measures potentially accounting for high distribution moments, downside risk, rare disasters, as well as other risk attributes. We offer two different approaches. First is an equilibrium framework generalizing the Capital Asset Pricing Model, two-fund separation, and the security market line. Second is an axiomatic approach resulting in a systematic risk measure as the unique solution to a risk allocation problem. Both approaches lead to similar results extending the traditional beta to capture multiple dimensions of risk. The results lend themselves naturally to empirical investigation. (JEL D81, G11, G12)",0
201,"I derive a novel solution for the general equilibrium effects of tariffs that is robust to heterogeneity across industries and countries, and is a function of only aggregate trade data and country-by-industry Pareto shape parameters. Using the model to evaluate tariff shocks, I show that while most countries lose by removing observed tariffs unilaterally, India, Japan, Korea, and the United States gain by doing so, which suggests inefficient tariff discrimination. In evaluating multilateral shocks, observed tariff cuts over 1994–2000 benefit 69 percent of countries, with these benefits skewed toward developing nations. In contrast, removing all post-2000 tariffs benefit the developed. (JEL F12, F13, F14)",0
202,"We examine a dynamic second-price auction with independent private values and sequential costly entry. We show that delayed revelation equilibria exist in which some buyers place coordinated low early bids. These buyers revise their bids to reflect their true valuations just prior to the end of the auction. Compared to the benchmark immediate revelation equilibrium, in which buyers bid their valuations immediately after entry, fewer high-value bidders enter on expectation in the delayed revelation equilibria. Delayed revelation of buyer values decreases social welfare, but is necessary for bidders to have a strict participation incentive. (JEL D44, D82, D83)",0
203,"We study the manipulability of stable matching mechanisms and show that manipulability comparisons are equivalent to preference comparisons: for any agent, a mechanism is more manipulable than another if and only if this agent prefers the latter to the former. One important implication is that when agents on one side of the market have unit demand, no stable matching mechanism is less manipulable than another for all agents. (JEL C78, D82)",0
204,"This paper identifies a new reason for giving preferences to the disadvantaged using a model of contests. There are two forces at work: the effort effect working against giving preferences and the selection effect working in favor of them. When education is costly and easy to obtain (as in the United States), the selection effect dominates. When education is heavily subsidized and limited in supply (as in India), preferences are welfare reducing. The model also shows that unequal treatment of identical agents can be welfare improving, providing insights into when the counterintuitive policy of rationing educational access to some subgroups is welfare improving. (JEL H52, H75, I23, I28, J15, O15)",0
205,"In finitely repeated prisoner dilemma games, two-person teams start with significantly less cooperation than individuals, consistent with results from the psychology literature. This quickly gives way to teams cooperating more than individuals. Team dialogues show increased payoffs from cooperation, along with anticipating opponents’ recognition of the same, provides the basis for cooperation, even while fully anticipating defection near the end game. A strong status quo bias in defecting across super-games limits unraveling. Defecting typically occurs one round earlier across super-games, consistent with low marginal, or even negative, benefits of more than one-step-ahead defection. (JEL C72, C73, C90, D12)",0
206,"When an elite-controlled media strategically endorses candidates in order to promote its own ideological agenda, office-seeking parties may completely pander to the media, under moderate ideological conflict between voters and the elite. Larger ideological conflict leads to polarization—parties either become media darlings or run populist campaigns. The welfare effects are: (i) delegation by the media owner to a more moderate editor is Pareto improving, (ii) the median voter is never better off delegating voting rights to the informed elite, (iii ) a majority of voters may be better off if the informed media did not exist. (JEL D72, D83, L82)",0
207,"We analyze innovation incentives when firms can invest either in increasing the product's value (value-increasing innovation) or in increasing the hidden prices they collect from naive consumers (exploitative innovation). We show that if firms cannot return all profits from hidden prices by lowering transparent prices, innovation incentives are often stronger for exploitative than for value-increasing innovations, and are strong even for non-appropriable innovations. These results help explain why firms in the financial industry (e.g., credit-card issuers) have been willing to make innovations others could easily copy, and why these innovations often seem to have included exploitative features. (JEL D21, G21, L11, L25, O31)",0
208,"We introduce an internal geography to the canonical model of international trade driven by comparative advantages to study the regional effects of external economic integration. The model features a dual-economy structure, in which locations near international gates specialize in export-oriented sectors while more distant locations do not trade with the rest of the world. The theory rationalizes patterns of specialization, employment, and relative incomes observed in developing countries that opened up to trade. We find regional specialization patterns consistent with the model in industry-level data from Chinese prefectures. (JEL F11, O18, P23, P25, P33, R12, R32)",0
209,"We study the role of dropout risk in dynamic signaling. A seller privately knows the quality of an indivisible good and decides when to trade. In each period, he may draw a dropout shock that forces him to trade immediately. To avoid costly delay, the seller with a low-quality good voluntarily pools with early dropouts, implying that the expected quality of the good increases over time. We characterize the time-varying equilibrium trading dynamics. It is demonstrated that the maximum equilibrium delay of trade is decreasing in the initial belief that the good is of high quality. (JEL C73, D82, D83)",0
210,"We study a sequential social learning model where agents privately acquire information by costly search. Search costs of agents are private, and are independently and identically distributed. We show that asymptotic learning occurs if and only if search costs are not bounded away from zero. We explicitly characterize equilibria for the case of two actions, and show that the probability of late moving agents taking the suboptimal action vanishes at a linear rate. Social welfare converges to the social optimum as the discount rate converges to one if and only if search costs are not bounded away from zero. (JEL D81, D83)",0
211,"This paper uses a Bayesian information processing task to compare belief elicitation mechanisms including a quadratic scoring rule, a Becker-DeGroot-Marschak pricing procedure, and a two-stage menu of lottery choices that is structured to identify a precise point of probability indifference. The choice menu yields a higher incidence of correct Bayesian responses and lower belief error averages. Unlike the quadratic scoring rule, the binary payoffs for the lottery choice mechanism are synchronized to provide theoretical incentive-compatibility regardless of risk attitudes. In addition, the choice menu structure is more transparent and intuitive than the Becker-DeGroot-Marschak procedure. (JEL C91, D44, D81, D83)",0
212,"This paper offers a new theory of discrimination in the workplace. We consider a manager who has to assign two tasks to two employees. The manager has superior information about the employees' abilities. We show that besides an equilibrium where the manager does not discriminate, equilibria exist where the manager discriminates in favor of the employee whom the employees expect to be favored. The manager, who has no taste for discrimination, discriminates in order to avoid demotivating the ""favorite"". We show that the nondiscriminatory equilibrium is unstable. Yet the manager would prefer to commit not to discriminate. (JEL D82, D84, J71, M12, M51, M54)",0
213,"We demonstrate how search frictions have important yet subtle implications for participation in a skilled labor market by studying a model in which agents invest in skill prior to searching for coworkers. Search frictions induce the existence of acceptance-constrained equilibria, whereby matching concerns—as opposed to investment costs—dissuade the marginal agent from investing and participating in the skilled matching market. Such equilibria are robust, relevant, and have comparative static properties that contrast sharply with the intuitive properties arising in a benchmark static setting. We consider an extension with separate matching ""marketplaces,"" and show that our main results continue to hold. (JEL C78, D83, J24)",0
214,"We study the efficient allocation of a divisible asset when reallocation is costly. Two players initially divide an asset between them. At the time of this initial division the players' valuations for the asset are uncertain. After the uncertainty resolves, costly reallocation may take place. We first establish that the surplus associated with efficient reallocation monotonically increases or decreases in the concentration of the initial division for a wide range of cost specifications. We then characterize how the budget necessary to implement the efficient reallocation changes with the initial division. (JEL D11, D63, D81)",0
215,"Crises, such as revolutions and currency attacks, rarely occur; but when they do they typically arrive in waves. The rarity of crises is an important contagion mechanism in a multiple-country dynamic global game model. When players are uncertain about the true model of the world, observing a rare success elsewhere can substantially change their expectations concerning the payoffs from attacking or defending the regime. Such dramatic revisions in beliefs, amplified by strategic complementarity in actions, may lead to a series of attacks in other countries. The crisis period can be long-lasting, but will eventually come to an end. (JEL D74, D83, F33, G01)",0
216,"Local television stations are platforms in a two-sided market connecting advertisers and viewers. This paper explicitly examines the effect that important intermediaries (such as cable, telephone, and satellite distributors) may have on a platform's pricing behavior in a two-sided market. I find that stations raise their fees to cable distributors because stations prefer that viewers access their content through satellite distributors with whom they do not compete in the local advertising market, and that station mergers lower stations' fees to distributors by partially internalizing a pricing externality that results from the mandatory bundling of local content. (JEL C78, D12, G34, L11, L82, M37)",0
217,"Rational demand for index insurance products is shown to be fundamentally different to that for indemnity insurance products due to the presence of basis risk. In particular, optimal demand is zero for infinitely risk-averse individuals, and is nonmonotonic in risk aversion, wealth, and price. For a given belief, upper bounds are derived for the optimal demand from risk-averse and decreasing absolute risk-averse decision makers. A simple ratio for monitoring basis risk is presented and applied to explain the low level of demand for consumer hedging instruments as a rational response to deadweight costs and basis risk. (JEL D14, D81, G13, G22, Q14)",0
218,"We explore conditions under which trade agreements can provide gains by reducing trade policy uncertainty. Given the degree of income risk aversion, this is more likely when economies are more open, export supply elasticities are lower, and economies more specialized. Governments have stronger incentives to sign trade agreements when the trading environment is more uncertain. As exogenous trade costs decline, the gains from reducing tariff uncertainty become more important relative to reducing average tariff levels. We also develop a simple ""sufficient statistic"" approach to quantify the gains from managing trade policy uncertainty, and examine the impact of ex ante investments on such gains. (JEL D81, F13)",0
219,"In many markets, relationship specific investments are necessary for trade. These formed relationships constitute a networked market in which not all buyers can trade with all sellers. We show that networked markets can be decomposed to identify how alternative trading opportunities affect who trades with whom and at what price. This uncovers agents' incentives to invest in relationships. Investment inefficiencies can eliminate all the gains from trade, but for reasons that differ depending on how investments are made. Three applications are considered in detail: high-skill labor markets, merger markets when industries are consolidating, and the international market for natural gas. (JEL C78, D85, D86)",0
220,"Quality certification programs help consumers identify high-quality products or sellers in markets with information asymmetries. Using data from eBay UK's online marketplace, we study how certification's impact on demand varies with market- and seller- level attributes, exploiting variation in sellers' certification status within groups of near-identical listings. The positive effects of eBay's ""top rated seller"" certification are stronger for categories with few other certified sellers, in more competitive markets, and for sellers with shorter records of past performance. These findings indicate certification provides more value when certification is rare, the product space is crowded, and for sellers lacking established reputations. (JEL D12, D82, L15, L86)",0
221,"We examine centralized versus decentralized decision making when experience of agents is private information and communication is necessary to learn from others. An agent has reputational concerns and his market may or may not observe what the other agent chooses (global versus local markets). With decentralized decision making, agents' willingness to communicate depends heavily on what a market observes. Strikingly, less communication may improve welfare. If markets are global, centralization outperforms decentralization as it makes communication possible, and communication is informative for any finite degree of conflict among agents and with the center. (JEL D60, D82, D83)",0
222,"We study collective decisions by time-discounting individuals choosing a common consumption stream. We show that with any heterogeneity in time preferences, every Pareto efficient and non-dictatorial method of aggregating utility functions must be time-inconsistent. We also show that decisions made via non-dictatorial voting methods are intransitive. (JEL D71, D72, D91)",0
223,"A wide variety of choice behavior inconsistent with preference maximization can be explained by Manzini and Mariotti's Rational Shortlist Methods. Choices are made by sequentially applying a pair of asymmetric binary relations (rationales) to eliminate inferior alternatives. Manzini and Mariotti's axiomatic treatment elegantly describes which behavior can be explained by this model. However, it leaves unanswered what can be inferred, from observed behavior, about the underlying rationales. Establishing this connection is fundamental not only for applied and empirical work but also for meaningful welfare analysis. Our results tightly characterize the surprisingly rich relationship between behavior and the underlying rationales. (JEL D11, D12, D83, M37)",0
224,"Experiments identify the empirical regularity that groups tend to make decisions that are more extreme, but in the same direction as the tendency of individual members of the group. We present a model of information aggregation consistent with these findings. We assume individuals and groups are rational decision makers facing monotone statistical decision problems where groups and individuals have common preferences, but groups have superior information. We provide conditions under which the distribution of the optimal actions of the group is more variable than the distribution of actions taken by individuals. (JEL D71, D83)",0
225,"In the two-player electronic mail game (EMG), as is well-known, the probability of collective action is lower the more confirmations and reconfirmations are made available to players. In the multiplayer EMG, however, we show players may coordinate on equilibria where they require only few of the available confirmations from each other to act. In this case, increasing the number of available confirmations may either create equilibria with positive probability of collective action when none existed before, or may increase the probability of collective action, if equilibria with positive probability of collective action already existed for fewer available confirmations. (JEL C70, D71, D82, D83)",0
226,"How does feasibility of efficient repeated trade depend on the features of the environment such as persistence of values, private information about their evolution, or trading frequency? We derive a necessary and sufficient condition for efficient, unsubsidized, and voluntary trade, which implies that efficient contracting requires sufficient congruence of expectations. This translates to bounds on persistence of values and on private information about their evolution, and distinguishes increasing patience from more frequent interaction; the latter need not facilitate efficiency even when the former does. We also discuss second-best mechanisms and extend the characterization to general dynamic collective choice problems. (JEL C73, D82, D86)",0
227,"In many countries, lenders are restricted in their access to information about borrowers' past defaults. We study this provision in a model of repeated borrowing and lending with moral hazard and adverse selection. We analyze its effects on borrowers' incentives and credit access, and identify conditions under which it is welfare improving. Our model's predictions are consistent with the evidence on the impact of these credit bureau regulations on borrowers' and lenders' behavior as well as on credit provision. We also show that ""forgetting"" must be the outcome of a regulatory intervention. (JEL D14, D82, G33, K35, L26)",0
228,"We study the welfare properties of majority and supermajority rules when voting is costly and values, costs, and electorate sizes are all random. Unlike previous work, where the electorate size was either fixed or Poisson distributed, and exhibited no limiting dispersion, we allow for general distributions that permit substantial dispersion. We identify conditions on these distributions guaranteeing that a large election under majority rule produces the utilitarian choice with probability one. Absent these conditions, nonutilitarian outcomes are possible, as we demonstrate. We also show that majority rule is the only voting rule with the utilitarian property—strict supermajority rules are not utilitarian. (JEL D71, D72)",0
229,"We consider market rules for transferring IP addresses, numeric identifiers required by all computers connected to the Internet. Transfers usefully move resources from lowest- to highest-valuation networks, but transfers tend to cause socially costly growth in the Internet's routing table. We propose a market rule that avoids excessive trading and comes close to achieving social efficiency. We argue that this rule is feasible despite the limited powers of central authorities. We also offer a framework for reasoning about future prices of IP addresses, then explore the role of rentals in sharing information about the value of IP address and assuring allocative efficiency. (JEL D47, D82, D85, L86)",0
230,"We study users' responses to sponsored-search advertising using consumer-level data from Microsoft Live. We document that users click ads in a nonsequential order and that the click through rates depend on the identity of competing ads. We estimate a dynamic model of utility-maximizing users that rationalizes these two facts and find that 51 percent more clicks would occur if ads faced no competition. We demonstrate that optimal matching of advertisements to positions raises welfare by 27 percent, and that individual-level targeting raises welfare by 69 percent. Revealing the quality of the advertiser prior to clicking on a sponsored link raises welfare by 1.6 percent. (JEL D12, L86, M37)",0
231,"This paper shows that the threat of collusion between a productive agent and the auditor in charge of monitoring production can influence a number of organizational dimensions of the firm, including outsourcing decisions and the allocation of production costs. We find that the optimal organizational response to internal collusion lets the agent choose between working outside the firm with no monitoring, or working within the firm with monitoring. In equilibrium, there are no rents due to collusion and the efficient worker works outside the firm. The results are robust to a number of extensions. (JEL D21, D43, D82, D86, L12, L13)",0
232,"We run a large field experiment with an online company specializing in selling used automobiles via ascending auctions. We manipulate experimentally the ""price grid,"" or the possible amounts that bidders can bid above the current standing price. Using two diverse auction sites, one in New York and one in Texas, we find that buyer and seller behavior differs strikingly across the two sites. Specifically, in Texas we find peculiar patterns of bidding among a small but prominent group of buyers suggesting that they are ""cyber-shills"" working on behalf of sellers. These patterns do not appear in the New York auctions. (JEL C93, D12, D44, L62, L81)",0
233,"We analyze the effect of net neutrality regulation in a two-sided market framework when content is heterogeneous in its sensitivity to delivery quality. We characterize the equilibrium in a neutral network constrained to offer the same quality vis-à-vis a non neutral network where Internet service providers are allowed to engage in second degree price discrimination with a menu of quality-price pairs. We find that the merit of net neutrality regulation depends crucially on content providers' business models. More generally, our analysis can be considered a contribution to the literature on second-degree price discrimination in two-sided platform markets. (JEL D42, D43, D85, L51, L86, L88)",0
234,"Two players choose whether to cooperate on a project. Each of them is endowed with some evidence, and if both possess a sufficient amount, then cooperation is profitable. In order to facilitate cooperation, the players reveal evidence to one another. However, some players are concerned about privacy, and so revelation of evidence that does not result in cooperation is costly. We show that in equilibrium evidence can be exchanged both incrementally and all at once, and identify conditions under which the different rates of evidence exchange are optimal. (JEL C71, D83)",0
235,"Empirical evidence on peer intermediation lags behind both theory and practice in which lenders use peers to mitigate adverse selection and moral hazard. Using a referral incentive under individual liability, we develop a two-stage field experiment that permits separate identification of peer screening and enforcement. Our key contribution is to allow for borrower heterogeneity in both ex ante repayment type and ex post susceptibility to social pressure. Our method allows identification of selection on repayment likelihood, selection on susceptibility to social pressure, and loan enforcement. Implementing our method in South Africa we find no evidence of screening but large enforcement effects. (JEL D14, D82, G21, O12, O16)",0
236,"We use a global games approach to model alternative implementations of an antitrust leniency program as applied to multiproduct colluders. We derive several policy design lessons; e.g., we show that it is possible that linking leniency across products increases the likelihood of conviction in the first product investigated but reduces it in subsequent products. Thus, firms may have an incentive to form sacrificial cartels and apply for leniency in less valuable products to reduce convictions in more valuable products. Cartel profiling can mitigate this undesirable effect, but also reduces the probability of conviction in the first product investigated. (JEL D43, D86, K21, L12, L41)",0
237,"We modify the stable matching problem by allowing agents' preferences to depend on the endogenous actions of agents on the other side of the market. Conventional matching theory results break down in the modified setup. In particular, every game that is induced by a stable matching mechanism (e.g., the Gale-Shapley mechanism) may have equilibria that result in matchings that are not stable with respect to the agents' endogenous preferences. However, when the Gale-Shapley mechanism is slightly modified, every equilibrium of its induced game results in a pairwise stable matching with respect to the endogenous preferences as long as they satisfy a natural reciprocity property. (JEL C78, D82)",0
238,"We propose a model of data provision and data pricing. A single data provider controls a large database that contains information about the match value between individual consumers and individual firms (advertisers). Advertisers seek to tailor their spending to the individual match value. The data provider prices queries about individual consumers' characteristics (cookies). We determine the equilibrium data acquisition and pricing policies. Advertisers choose positive and/or negative targeting policies. The optimal query price influences the composition of the targeted set. The price of data decreases with the reach of the database and increases with the fragmentation of data sales. (JEL C78, D83, L11, L82, M37)",0
239,"The literature on the evolution of impatience, focusing on one-person decision problems, often finds that evolutionary forces favor the more patient individuals. This paper shows that in games where equilibrium involves threat of punishment there are forces generating an evolutionary advantage to the impatient. In particular, it offers a two-population example where evolutionary forces favor impatience in one group while favoring patience in the other. Moreover, efficiency may also favor impatient individuals. In our example, it is efficient for one population to evolve impatience and for the other to develop patience. Yet, evolutionary forces move the opposite direction. (JEL C73, C78)",0
240,"We investigate whether formal contracts can help in resolving the holdup problem by studying repeated transactions between a seller and a buyer. Contrary to previous findings, we demonstrate that a simple fixed-price contract based on product delivery is of value even when relation-specific investment is purely cooperative. Furthermore, we show that focusing our attention on fixed-price contracts as a form of formal contracts is without loss of generality. The key driving force is a possibility that the relation-specific investment decreases the surplus under no trade. This possibility, although very plausible, has been largely ignored in previous analyses of the holdup problem (JEL C78, D23, D86)",0
241,"With fast-track authority (FTA), the US Congress delegates trade policy authority to the president by committing not to amend a trade agreement. Why would it cede such power? We suggest an interpretation in which Congress uses FTA to forestall destructive competition between its members for protectionist rents. In our model: (i) FTA is never granted if an industry operates in the majority of districts; (ii) The more symmetric the industrial pattern, the more likely is FTA, since competition for protectionist rents is most punishing when bargaining power is symmetrically distributed; (iii) Widely disparate initial tariffs prevent free trade even with FTA. (JEL C78, D72, F13, F14)",0
242,"Disclosure programs exist in many industries in which consumers are poorly informed about product quality. We study a disclosure program for airline on-time performance, which ranks airlines based on the fraction of their flights that arrive less than 15 minutes late. The program creates incentives for airlines to focus their efforts on flights close to this threshold. We find that firms in this industry are heterogeneous in how they respond to these incentives. Moreover, this heterogeneity correlates with internal firm characteristics. Our findings highlight the importance of interactions between incentives created by a disclosure program and firms' internal organizational practices. (JEL D22, L15, L25, L93)",0
243,"In this paper we analyze a principal's optimal monitoring strategies in a team environment. In doing so we study the interaction between formal monitoring and informal (peer) monitoring. We show that if the technology satisfies complementarity, peer monitoring substitutes for the principal's monitoring. However, if the technology satisfies substitution, the principal's optimal monitoring is independent of the peer monitoring. We also show that if the technology satisfies complementarity, then the principal in the optimal contracts will monitor more closely than in the case of substitution. (JEL D23, D82, M54)",0
244,"This paper addresses the problem of sequentially allocating time sensitive goods, or one-period leases on a durable good, among agents who compete through time and learn about the common component of their valuation privately through experience. I show that efficiency is unattainable, and I identify simple variations of sequential second price or English auctions that implement the second best and the revenue-maximizing auctions. When the units are divisible, I identify the corresponding auctions that allow for double sourcing. (JEL D44, D82)",0
245,"This paper reports on two experiments that test the descriptive validity of ambiguity models using a natural source of uncertainty (the evolution of stock indices) and both gains and losses. We observed violations of probabilistic sophistication, violations that imply a fourfold pattern of ambiguity attitudes: ambiguity aversion for likely gains and unlikely losses and ambiguity seeking for unlikely gains and likely losses. Our data are most consistent with prospect theory and, to a lesser extent, ? -maxmin expected utility and Choquet expected utility. Models with uniform ambiguity attitudes are inconsistent with most of the observed behavioral patterns. (JEL D81, D83, G11, G12, G14)",0
246,"We analyze a consumer-choice model with price uncertainty, loss aversion, and expectation-based reference points. The implications of this model are tested in an experiment in which participants have to make a consumption choice between two sandwiches. Participants differ in their reported taste for the two sandwiches and in their degree of loss aversion, which we measure separately. We find that more-loss-averse participants are more likely to opt for the cheaper sandwich, in line with theoretical predictions. The estimates in the model with rational expectations are slightly more significant than those with naïve expectations. (JEL D11, D12, D84, M31)",0
247,"Heterogeneous firms invest in R&D; and expansion investment. Venture capital specializes in R&D; financing where problems are largest. Marginal firms get funded by venture capital, while firms with larger debt capacity obtain cheaper bank financing. In the latestage, cash-rich firms invest at an optimal scale, while cash-poor firms are restricted. A country's financial and institutional development determines entry and expansion of firms and their comparative advantage in producing innovative goods. We illustrate how tariffs, R&D; subsidies, institutional reform and venture capital improve access to capital, expand innovative industries, boost national welfare and may result in ambiguous international welfare spillovers. (JEL D21, F11, F13, G24, G32, O32)",0
248,"We examine the relationship between the organization of a multi-divisional firm and its ability to adapt production decisions to changes in the environment. We show that even if lower-level managers have superior information about local conditions, and incentive conflicts are negligible, a centralized organization can be better at adapting to local information than a decentralized one. As a result, and in contrast to what is commonly argued, an increase in product market competition that makes adaptation more important can favor centralization rather than decentralization. (JEL D21, D23, F23, L22)",0
249,"We study the effects of mergers in timber sale auctions in Oregon. We propose an entry and bidding model within the affiliated private value (APV) framework and with heterogeneous bidders, and establish existence of the entry equilibrium and existence and uniqueness of the bidding equilibrium when the joint distribution of private values belongs to the class of Archimedean copulas. We estimate the resulting structural model, and study merger effects through counterfactual analyses using the structural estimates. We evaluate how merger effects depend on affiliation, entry, and the auction mechanism and find that the seller may benefit from some mergers. (JEL C57, D44, G34, L11, L73)",0
250,"We use data from eBay to identify hundreds of thousands of instances in which retailers posted otherwise identical product listings with targeted variation in pricing and auction design. We use these matched listings to measure the dispersion in auction prices for identical goods sold by the same seller, to estimate nonparametric auction demand curves, to analyze the effect of buy it now options, and to assess consumer sensitivity to shipping fees. The scale of the data allows us to show that the estimates are robust to narrower criteria for matching listings, thereby addressing plausible concerns about endogeneity and selection biases. (JEL D44, L11, L81)",0
251,"We consider school competition in a Bayesian persuasion framework. Schools compete to place graduates by investing in education quality and by choosing grading policies. In equilibrium, schools strategically adopt grading policies that do not perfectly reveal graduate ability to evaluators. We compare outcomes when schools grade strategically to outcomes when evaluators perfectly observe graduate ability. With strategic grading, grades are less informative, and evaluators rely less on grades and more on a school's quality when assessing graduates. Consequently, under strategic grading, schools have greater incentive to invest in quality, and this can improve evaluator welfare. (JEL D82, I21, I23)",0
252,"We characterize a ruler's decision of whether to censor media reports that convey information to citizens who decide whether to revolt. We find: (i) a ruler gains (his ex ante expected payoff increases) by committing to censoring slightly less than he does in equilibrium: his equilibrium calculations ignore that censoring less causes citizens to update more positively following no news; (ii) a ruler gains from higher censorship costs if and only if censorship costs exceed a critical threshold; (iii) a bad ruler prefers a very strong media to a very weak one, but a good ruler prefers the opposite. (JEL D72, D74, D83)",0
253,"We analyze preferences over redistribution in societies with costly (positive) sorting according to income. We identify a new motivation for redistribution, where individuals support taxation in order to reduce the incentives to sort. We characterize a simple condition over income distributions which implies that even relatively rich voters—with income above the mean—will prefer full equality (and thus no sorting) to societies with costly sorting. We show that the condition is satisfied for relatively equal income distributions. We also relate the condition to several statistical properties which are satisfied by a large family of distribution functions. (JEL D31, D63, H23)",0
254,"Gale-Shapley's deferred acceptance (henceforth DA) mechanism has emerged as a prominent candidate for placing students to public schools. While DA has desirable fairness and incentive properties, it limits the applicants' abilities to communicate their preference intensities, which entails ex ante inefficiency when ties at school preferences are broken randomly. We propose a variant of deferred acceptance mechanism that allows students to influence how they are treated in ties. It inherits much of the desirable properties of DA but performs better in ex ante efficiency. (JEL D82, H75, I21, I28)",0
255,"Sharp nonparametric bounds are derived for counterfactual demands and Hicksian compensating and equivalent variations. These ""i-bounds"" refine and extend earlier results of Blundell, Browning, and Crawford (2008). We show that their bounds are sharp under the Weak Axiom of Revealed Preference (WARP) since they do not require transitivity. The new bounds are sharp under the Strong Axiom of Revealed Preference (SARP). By requiring transitivity they can be used to bound welfare measures. The new bounds on welfare measures are shown to be operationalized through algorithms that are easy to implement. (JEL D04, D11)",0
256,"We provide a generalization of Harsanyi's (1955) aggregation theorem to the case of incomplete preferences at the individual and social level. Individuals and society have possibly incomplete expected utility preferences that are represented by sets of expected utility functions. Under Pareto indifference, social preferences are represented through a set of aggregation rules that are utilitarian in a generalized sense. Strengthening Pareto indifference to Pareto preference provides a refinement of the representation. (JEL D01, D11, D71)",0
257,"Under what conditions do distributional preferences, such as altruism or a concern for fair outcomes, generate efficient trade? I analyze theoretically a simple bilateral exchange game: each player sequentially takes an action that reduces his own material payoff but increases the other player's. Each player's preferences may depend on both his/her own material payoff and the other player's. I identify two key properties of the second-mover's preferences: indifference curves kinked around ""fair"" material-payoff distributions, and materials payoffs entering preferences as ""normal goods"". Either property can drive reciprocity-like behavior and generate a Pareto efficient outcome. (JEL C78, D63, D64)",0
258,"We provide a new rationale for the use of discretionary bonuses. In a setting with unknown match qualities between a worker and a firm and subjective evaluations by the principal, bonuses are useful in order to make the feedback from the firm to the workers credible. This way workers in good matches are less inclined to accept outside offers. (JEL D82, J33, M12, M52)",0
259,"We study the optimal design of trade agreements when governments can renegotiate after the resolution of uncertainty but compensation between them is inefficient. In equilibrium, renegotiation always results in trade liberalization, not protection. The optimal contract may be a ""property rule"" or a ""liability rule"". High uncertainty favors liability over property rules, while asymmetries in bargaining power favor property over liability rules. Moreover, optimal property rules are never renegotiated. With a cost of renegotiation, property rules are favored when this cost is higher, reversing a central conclusion of the law-and-economics literature. (JEL C78, D86, F13, F15, K12)",0
260,"We characterize the structure of the set of core matchings of an assignment game (a two-sided market with transfers). Such a set satisfies a property we call consistency. Consistency of a set of matchings states that, for any matching v, if, for each agent i there exists a matching ? in the set for which ?(i) = v(i), then v is in the set. A set of matchings satisfies consistency if and only if there is an assignment game for which all elements of the set maximize the surplus. (JEL C78)",0
261,"We model an election in which parties nominate candidates with observable policy preferences prior to a campaign that produces information about candidate quality, a characteristic independent of policy. Informative campaigns lead to greater differentiation in expected candidate quality, which undermines policy competition. In equilibrium, as campaigns become more informative, candidates become more extreme. We identify conditions under which the costs associated with extremism dominate the benefits of campaign information. Informative political campaigns increase political extremism and can decrease voter welfare. Our results have implications for media coverage, the number of debates, and campaign finance reform. (JEL D72, D83)",0
262,"We propose a finite-horizon continuous-time framework for coalitional bargaining, in which players can make offers at random discrete times. In our model: (i) expected payoffs in Markov perfect equilibrium (MPE) are unique, generating sharp predictions and facilitating comparative statics; and (ii) MPE are the only subgame perfect Nash equilibria (SPNE) that can be approximated by SPNE of nearby discrete-time bargaining models. We investigate the limit MPE payoffs as the time horizon goes to infinity and players get infinitely patient. In convex games, we establish that the set of these limit payoffs achievable by varying recognition rates is exactly the core of the characteristic function. (JEL C78)",0
