Unnamed: 0,abstract,top_journal
501,"Using sample academics pass top 50 economics finance departments 1996 2014 , study whether granting tenure leads faculty pursue riskier ideas . We use extreme tails ex-post citations measure risk find number publications portion consisting `` home runs '' peak tenure fall steadily decade thereafter . Similar patterns hold faculty elite ( top 10 ) institutions faculty take differing time tenure . We find opposite pattern among poorly cited publications : numbers rise post-tenure .",1
502,"This paper addresses two conflicting views 1950s 1960s inflation-unemployment tradeoff given Phillips curve . Many economists time emphasized issue seemingly unavoidable inflationary pressure even full employment . In contrast , Milton Friedman convinced full employment price stability conflicting policy objectives . This dividing line two camps ultimately rested fundamentally different views inflationary process : For economists 1950s 1960s cost-push forces responsible apparent conflict price stability full employment . On hand , Friedman , regarded inflation exclusively monetary phenomenon , rejected notion ongoing inflationary cost-push pressures full employment . Besides emphasis full adjustment inflation expectations , rejection cost-push theories inflation , implied decoupling two previously perceived incompatible policy objectives , important element Friedman 's attack Phillips curve tradeoff 1967 presidential address American Economic Association .",1
503,"The United States seen sea change way publicly financed health insurance coverage provided low-income , elderly , disabled enrollees . When programs Medicare Medicaid introduced 1960s , government directly reimbursed medical providers care provided , classic `` single payer system . '' Since mid-1980s , however , evolution towards model government subsidizes enrollees choose among privately provided insurance options . In United States , privatized delivery public health insurance appears stay , debates focused much expand reach . Yet privatized delivery raises variety thorny issues . Will choice among private insurance options lead adverse selection market failures privatized insurance markets ? Can individuals choose appropriately wide range expensive confusing plan options ? Will privatized approach deliver promised increases delivery efficiency claimed advocates ? What policy mechanisms used , might used , address issues ? A growing literature health economics begun make headway questions . In essay , I discuss literature lessons economics generally health care policymakers specifically .",1
504,"Selection ( adverse advantageous ) central problem inhibits smooth , efficient functioning competitive health insurance markets . Even ? perhaps especially ? consumers well-informed decision makers insurance markets highly competitive offer choice , markets may function inefficiently due risk selection . Selection cause markets unravel skyrocketing premiums cause consumers under- overinsured . In simplest form , adverse selection arises due tendency expect incur high health care costs future motivated purchasers . The costlier enrollees likely become insured rather remain uninsured , conditional health insurance , costlier enrollees sort generous plans choice set . These dual problems represent primary concerns policymakers designing regulations health insurance markets . In essay , review theory evidence concerning selection competitive health insurance markets discuss common policy tools used address problems creates . We emphasize two markets seem especially likely targets reform short medium term : Medicare Advantage ( private plan option available Medicare ) state-level individual insurance markets .",1
505,"In health insurance markets United States , consumers substantial choice health insurance plan . However additional choice unmixed blessing creates challenges related consumer confusion adverse selection . There mounting evidence many people difficulty understanding value insurance coverage , like evaluating relative benefits lower premiums versus lower deductibles . Also , US health insurance markets , people charged different prices insurance based individual level health risk . This creates potential well-known problems adverse selection people often base level health insurance coverage choose partly health status . In essay , examine forces consumer confusion adverse selection interact market institutions affect valuable multiple levels health insurance coverage available market .",1
506,"The promise randomized controlled trials evidence gathered evaluation specific program helps us ? possibly several rounds fine-tuning multiple replications different contexts ? inform policy . However , critics pointed potential constraint agenda results small `` proof-of-concept '' studies run nongovernment organizations may apply policies implemented governments large scale . After discussing potential issues , paper describes journey original concept design evaluation scalable policy . We evaluating series strategies aim integrate nongovernment organization Pratham 's `` Teaching Right Level '' methodology elementary schools India . The methodology consists reorganizing instruction based children 's actual learning levels , rather prescribed syllabus , previously shown effective properly implemented . We present evidence randomized controlled trials involving designs failed produce impacts within regular schooling system still helped shape subsequent versions program . As result process , two versions programs developed successfully raised children 's learning levels using scalable models government schools . We use example draw general lessons using randomized control trials design scalable policies .",1
507,"This paper makes case greater use randomized experiments `` scale . '' We review various critiques experimental program evaluation developing countries , discuss experimenting scale along three specific dimensions ? size sampling frame , number units treated , size unit randomization ? help alleviate concerns raised . We find program-evaluation randomized controlled trials published last 15 years typically `` small '' senses , also identify number examples ? including work ? demonstrating experimentation much larger scales feasible valuable .",1
508,"Economists often conduct experiments demonstrate benefits individuals modifying behavior , using new production process work investing energy saving technologies . A common occurrence success intervention small-scale studies diminish substantially applied larger scale , severely undermining optimism advertised original research studies . One key contributor lack general success change demonstrated beneficial adopted extent would optimal . This problem isomorphic problem patient non-adherence medications known effective . The large medical literature countermeasures furnishes economists potential remedies manifestation scaling problem .",1
509,"A difficult issue organizations assign valuable resources across competing opportunities . This work describes Feeding America allocates 300 million pounds food year two hundred food banks across United States . It unusual way : 2005 , switched centralized queuing system , food banks would wait turn , market-based mechanism bid daily truckloads food using `` fake '' currency called shares . The change impact described , showing market system allowed food banks sort based preferences .",1
510,"On June 23 , 2016 , United Kingdom held referendum membership European Union . Although Britain 's establishment backed remaining European Union , 52 percent voters disagreed handed surprise victory `` leave '' campaign . Brexit , act Britain exiting EU become known , likely occur early 2019 . This article discusses economic consequences Brexit lessons Brexit future European global integration . I start describing options post-Brexit relations United Kingdom European Union review studies likely economic effects Brexit . The main conclusion literature Brexit make United Kingdom poorer would otherwise lead new barriers trade migration UK European Union . There considerable uncertainty large costs Brexit , plausible estimates ranging 1 10 percent UK per capita income . The costs lower Britain stays European Single Market following Brexit . Empirical estimates incorporate effects trade barriers foreign direct investment productivity find costs 2 ? 3 times larger estimates obtained quantitative trade models hold technologies fixed .",1
511,"School enrollment universally increased last 25 years low-income countries . Enrolling school , however , assure children learn . A large share children low-income countries complete primary education lacking even basic reading , writing , arithmetic skills . Teacher quality key determinant student learning , much known teacher quality low-income countries . This paper discusses ongoing research program intended help fill void . We use data collected direct observations , unannounced visits , tests primary schools seven sub-Saharan African countries answer three questions : How much teachers teach ? What teachers know ? How well teachers teach ?",1
512,"Rapid population growth developing countries middle 20th century led fears population explosion motivated inception effectively became global population-control program . The initiative , propelled beginnings intellectual elites United States , Sweden , developing countries , mobilized resources enact policies aimed reducing fertility widening contraception provision changing family-size norms . In following five decades , fertility rates fell dramatically , majority countries converging fertility rate two children per woman , despite large cross-country differences economic variables GDP per capita , education levels , urbanization , female labor force participation . The fast decline fertility rates developing economies stands sharp contrast gradual decline experienced earlier mature economies . In paper , argue population-control policies likely played central role global decline fertility rates recent decades explain patterns fertility decline well accounted socioeconomic factors .",1
513,"In essay , highlight interactions international monetary system financial conditions , output , inflation , balance payments goals usually discussed . We review financial conditions outright financial crises posed difficulties main international monetary systems last 150 years : gold standard , interwar period , Bretton Woods system , current system floating exchange rates . We argue even world economy evolved sentiments shifted among widely different policy regimes , remain three fundamental challenges international monetary financial system : How exchange rates national currencies determined ? How countries balance payments deficits reduce without sharply contracting economies minimal risk possible negative spillovers abroad ? How international system ensure countries access adequate supply international liquidity ? financial resources generally acceptable foreigners circumstances ? In concluding , evaluate current international monetary system answers questions .",1
514,"A safe asset simple debt instrument expected preserve value adverse systemic events . The supply safe assets , private public , historically concentrated small number advanced economies , prominently United States . Over last decades , minor cyclical interruptions , supply safe assets kept global demand . The reason straightforward : collective growth rate advanced economies produce safe assets lower world 's growth rate , driven disproportionately high growth rate high-saving emerging economies China . The signature growing shortage steady increase price safe assets ; equivalently , global safe interest rates must decline , case since 1980s . The early literature , brought light Ben Bernanke 's famous `` savings glut '' speech 2005 , focused general shortage assets without isolating safe asset component . The distinction , however , become increasingly important time , particularly aftermath subprime mortgage crisis sequels . We begin describing main facts macroeconomic implications safe asset shortages . Faced structural conundrum , likely short- medium-term escape valves ? We analyze four , macroeconomic financial trade-offs .",1
515,"Recently , key constraint central banks zero lower bound nominal interest rates . Central banks fear push short-term policy interest rates deeply negative , massive flight paper currency . This paper asks whether , world paper currency becoming increasingly vestigial outside small transactions ( least legal , tax compliant economy ) , might relatively simple ways finesse zero bound without affecting ordinary people live . Surprisingly , question gets little attention compared massive number articles take zero bound given look out-of-the-box solutions dealing . In inversion old joke , bit economics literature insisted positing `` assume n't opener , '' without considering possibility might able devise one . It makes sense wait next financial crisis develop plans . Fundamentally , practical obstacle paying negative ( positive ) interest rates electronic currency , shall see , effective negative rate policy require eliminating paper currency .",1
516,"We examine current state US public corporation evolved last 40 years . After falling 50 percent since peak 1997 , number public corporations smaller 40 years ago . These corporations much larger last twenty years become much older ; invest differently , average firm invests R & D ; spends capital expenditures ; compared 1990s , ratio investment assets lower , especially large firms . Public firms record high cash holdings , recent years , average firm cash long-term debt . Measuring profitability ratio earnings assets , average firm less profitable , driven smaller firms . Earnings public firms become concentrated ? top 200 firms profits earn much public firms combined . Firms ' total payouts shareholders percent earnings record levels . Possible explanations current state public corporation include decrease net benefits public company , changes financial intermediation , technological change , globalization , consolidation mergers .",1
517,"Financial economics corporate governance long focused agency problems corporate managers shareholders result dispersion ownership large publicly traded corporations . In paper , focus rise institutional investors past several decades transformed corporate landscape , turn , governance problems modern corporation . The rise institutional investors led increased concentration equity ownership , public corporations substantial proportion shares held small number institutional investors . At time , institutions controlled investment managers , agency problems vis-á-vis beneficial investors . We develop analytical framework understanding agency problems institutional investors , apply examine agency problems behavior several key types investment managers , including manage mutual funds ? index funds actively managed funds ? activist hedge funds . We show index funds especially poor incentives engage stewardship activities could improve governance increase value . Activist hedge funds substantially better incentives managers index funds active mutual funds . While activities may partially compensate , show provide complete solution agency problems institutional investors .",1
518,"The revenues large companies often rival national governments , companies annual revenues higher many national governments . Among largest corporations 2015 , private security forces rivaled best secret services , public relations offices dwarfed US presidential campaign headquarters , lawyers US Justice Department , enough money capture ( campaign donations , lobbying , even explicit bribes ) majority elected representatives . The powers large corporations missed power wage war legal power detaining people , although political influence sufficiently large many would argue , least certain settings , large corporations exercise powers proxy . Yet economics , commonly prevailing view firm ignores elements politics power . We must recognize large firms considerable power influence rules game . I call attention risk `` Medici vicious circle , '' economic political power reinforce . The possibility extent `` Medici vicious circle '' depends upon several nonmarket factors . I discuss incorporated broader `` Political Theory '' firm .",1
519,"Managerial compensation typically relies financial yardsticks , profits , stock prices , return equity , achieve alignment interests managers shareholders . But financialized governance may actually work well shareholders , even , significant tradeoffs inefficiencies arise conflict maximizing financialized measures society 's broader interests . Effective governance requires control accountable actions take . However , control benefit corporations ' success often able avoid accountability . The history corporate governance includes parade scandals crises caused significant harm . After , key individuals tend minimize culpability . Common claims executives , boards directors , auditors , rating agencies , politicians , regulators include `` n't know , '' `` could n't predicted , '' `` bad apples . '' Economists , well , may react corporate scandals crises version `` n't know , '' models ruled certain possibilities . Effective governance institutions private public sectors make much difficult individuals institutions get away claiming harm control reality encouraged enabled harmful misconduct , ought taken action prevent .",1
520,"Why living standards differ much across countries ? A consensus development literature differences productivity dominant source differences . But accounts productivity differences across countries ? One explanation frontier technologies best practice methods slow diffuse low-income countries . The recent literature misallocation offers distinct complementary explanation : low-income countries effective allocating factors production efficient use . We provide perspective three key questions . First , important misallocation ? Second , causes misallocation ? And third , beyond direct cost lower contemporaneous output , additional costs associated misallocation ? A summary answers follows : Misallocation appears substantial channel accounting productivity differences across countries , measured magnitude effects depends approach context . Researchers yet found dominant source misallocation ; instead , many specific factors seem contribute small part overall effect . Beyond static cost misallocation , believe dynamic effects misallocation productivity growth significant deserve much attention going forward .",1
521,"Some observers argued projections high rising debt pose grave threat country 's economic future give government less fiscal space respond recessions unexpected developments , urge significant changes tax spending policies reduce federal borrowing . In stark contrast , others noted interest rates long-term federal debt extremely low argued persistently low interest rates justify additional federal borrowing investment , least short medium term . We analyze controversy focusing two main issues : aging US population interest rates US government debt . It generally understood factors play important role projected path US debt-to-GDP ratio . What less recognized changes also implications appropriate level US debt . We argue many ? though ? factors may contributing historically low level interest rates imply federal debt federal investment substantially larger would otherwise . In conclusion , although significant policy changes reduce federal budget deficits ultimately needed , implemented right away . Instead , focus federal budget policy coming decade increase federal investment enacting changes federal spending taxes reduce deficits gradually time .",1
522,"Digitization disrupting number copyright-protected media industries , including books , music , radio , television , movies . Once information transformed digital form , copied distributed near-zero marginal costs . This change facilitated piracy industries , turn made difficult commercial sellers continue generating levels revenue bringing products market traditional ways . Yet despite sharp revenue reductions recorded music , well threats revenue traditional media industries , aspects digitization offsetting effects reducing costs bringing new products market music , movies , books , television . On balance , digitization increased number new products created made available consumers . Moreover , given unpredictable nature product quality , growth new products given rise substantial increases quality best products . Although concerns consumer welfare media products would fall , opposite scenario emerged ? golden age consumers wish consume media products .",1
523,"Friedrich A. Hayek ( 1899-1992 ) known vision market economy information processing system characterized spontaneous order : emergence coherence independent actions large numbers individuals , limited local knowledge , coordinated prices arise decentralized processes competition . Hayek also known advocacy broad range free market policies , indeed , considered substantially unregulated market system superior competing alternatives precisely made best use dispersed knowledge . Our purpose writing paper twofold : First , believe Hayek 's economic vision critique equilibrium theory remain relevant , apply greater force information become ever central economic activity complexity information aggregation process become increasingly apparent . Second , wish call question Hayek 's belief advocacy free market policies follows matter logic economic vision . The usefulness prices ( economic variables ) informative messages ? centerpiece Hayek 's economics ? creates incentives extract information signals ways destabilizing . Markets promote prosperity also generate crises . We argue , accordingly , Hayekian understanding economy information-processing system support type policy positions favored . Thus , find considerable lasting value Hayek 's economic analysis nonetheless questioning connection analysis political philosophy .",1
524,"In paper , discuss recent developments econometrics view important empirical researchers working policy evaluation questions . We focus three main areas , case , highlighting recommendations applied work . First , discuss new research identification strategies program evaluation , particular focus synthetic control methods , regression discontinuity , external validity , causal interpretation regression methods . Second , discuss various forms supplementary analyses , including placebo analyses well sensitivity robustness analyses , intended make identification strategies credible . Third , discuss implications recent advances machine learning methods causal effects , including methods adjust differences treated control units high-dimensional settings , methods identifying estimating heterogenous treatment effects .",1
525,"This paper discusses role structural economic models empirical analysis policy design . The central payoff structural econometric model allows empirical researcher go beyond conclusions conventional empirical study provides reduced-form causal relationships . Structural models identify mechanisms determine outcomes designed analyze counterfactual policies , quantifying impacts specific outcomes well effects short longer run . We start defining structural models , distinguishing fully specified partially specified . We contrast treatment effects approach structural models , present example structural model specified particular choices made . We cover combining structural estimation randomized experiments . We turn numerical techniques solving dynamic stochastic models often used structural estimation , example . The penultimate section focuses issues estimation using method moments .",1
526,"This review tells story past 20 years time series econometrics ten pictures . These pictures illustrate six broad areas progress time series econometrics : estimation dynamic causal effects ; estimation dynamic structural models optimizing agents ( specifically , dynamic stochastic equilibrium models ) ; methods exploiting information `` big data '' specialized economic time series ; improved methods forecasting monitoring economy ; tools modeling time variation economic relationships ; improved methods statistical inference . Taken together , pictures show 20 years research improved ability undertake professional responsibilities . These pictures also remind us close connection econometric theory empirical problems motivate theory , best econometric theory tends arise practical empirical problems .",1
527,"Machines increasingly `` intelligent '' things . Face recognition algorithms use large dataset photos labeled face estimate function predicts presence face pixels x . This similarity econometrics raises questions : How new empirical tools fit know ? As empirical economists , use ? We present way thinking machine learning gives place econometric toolbox . Machine learning provides new tools , solves different problem . Specifically , machine learning revolves around problem prediction , many economic applications revolve around parameter estimation . So applying machine learning economics requires finding relevant tasks . Machine learning algorithms technically easy use : download convenient packages R Python . This also raises risk algorithms applied naively output misinterpreted . We hope make conceptually easier use providing crisper understanding algorithms work , excel , stumble ? thus usefully applied .",1
528,"In empirical economics , size quality datasets computational power grown substantially , along size complexity econometric models population parameters interest . With better data , natural expect able answer subtle questions population relationships , pay attention consequences misspecification model empirical conclusions . Much recent work econometrics emphasized two themes : The first fragility statistical identification . The , related theme involves way economists make large-sample approximations distributions estimators test statistics . I discuss issues identification alternative asymptotic approximations studied three research areas : analysis linear endogenous regressor models many and/or weak instruments ; nonparametric models endogenous regressors ; estimation partially identified parameters . These areas offer good examples progress made econometrics .",1
529,"The past half-century seen economic research become increasingly empirical , nature empirical economic research also changed . In 1960s 1970s , empirical economist 's typical mission `` explain '' economic variables like wages GDP growth . Applied econometrics since evolved prioritize estimation specific causal effects empirical policy analysis general models outcome determination . Yet econometric instruction remains mostly abstract , focusing search `` true models '' technical concerns associated classical regression assumptions . Questions research design causality still take back seat classroom , spite risen top modern empirical agenda . This essay traces divergent development econometric teaching empirical practice , arguing pedagogical paradigm shift .",1
530,"Economists long recognized changes quality existing goods services , along introduction new goods services , raise grave difficulties measuring changes real output economy . But despite attention subject professional literature , remains insufficient understanding imperfect existing official estimates actually . After studying methods used US government statistical agencies well extensive previous academic literature subject , I concluded , despite various improvements statistical methods made years , official data understate changes real output productivity . The official measures provide best lower bound true real growth rate indication size underestimation . In essay , I briefly review national income considered measure well-being ; describe government statisticians actually attempt measure improvements quality goods services ; consider problem new products various attempts economists take new products account measuring overall price output changes ; discuss mismeasurement real output prices might taken account considering various questions economic policy .",1
531,"The United States experiencing slowdown measured labor productivity growth since 2004 . A number commentators researchers suggested slowdown least part illusory real output data failed capture new better products past decade . I conduct four disparate analyses , offers empirical challenges `` mismeasurement hypothesis . '' First , productivity slowdown occurred dozens countries , size unrelated measures countries ' consumption production intensities information communication technologies ( ICTs , type goods often cited sources mismeasurement ) . Second , estimates existing research literature surplus created internet-linked digital technologies fall far short $ 3 trillion `` missing output '' resulting productivity growth slowdown . Third , measurement problems account even modest share missing output , properly measured output productivity growth rates industries produce service ICTs would multiples measured growth data . Fourth , measured gross domestic income average higher measured gross domestic product since 2004 ? perhaps indicating workers paid make products given away free highly discounted prices ? trend actually began productivity slowdown moreover reflects unusually high capital income rather labor income ( i.e. , profits unusually high ) . In combination , complementary facets evidence suggest reasonable prima facie case mismeasurement hypothesis faces real hurdles confronted data .",1
532,"A key economic indicator real output . To get right , need measure accurately value nominal GDP ( done Bureau Economic Analaysis ) key price indexes ( done mostly Bureau Labor Statisticcs ) . All us worked measurements BLS BEA . In article , explore thorny statistical conceptual issues related measuring dynamic economy . An often-stated concern national economic accounts miss value goods services arising growing digital economy . We agree measurement problems related quality changes new goods likely caused growth real output productivity understated . Nevertheless , measurement issues far new , , based magnitude timing recent changes , conclude unlikely account pattern slower growth recent years . First discuss Bureau Labor Statistics currently adjusts price indexes reduce bias quality changes introduction new goods , along alternative methods proposed . We present estimates extent remaining bias real GDP growth stem potential biases growth consumption investment . And take look potential biases could result challenges measuring nominal GDP , including involving digital economy . Finally , review ongoing work BLS BEA reduce potential biases improve measurement .",1
533,"Following 2016 US presidential election , many expressed concern effects false stories ( `` fake news '' ) , circulated largely social media . We discuss economics fake news present new data consumption prior election . Drawing web browsing data , archives fact-checking websites , results new online survey , find : 1 ) social media important dominant source election news , 14 percent Americans calling social media `` important '' source ; 2 ) known false news stories appeared three months election , favoring Trump shared total 30 million times Facebook , favoring Clinton shared 8 million times ; 3 ) average American adult saw order one perhaps several fake news stories months around election , half recalled seeing believing ; 4 ) people much likely believe stories favor preferred candidate , especially ideologically segregated social media networks .",1
534,"Yuliy Sannikov extraordinary theorist developed methods offer new insights analyzing problems seemed well-studied familiar : example , decisions might bring cooperation and/or defection repeated-play prisoner 's dilemma game , affect balance incentives opportunism principal-agent relationship . His work broken new ground methodology , often application stochastic calculus methods . The stochastic element means work naturally captures situations random chance monitoring , communication , signaling players imperfect . Using calculus context continuous-time games allows overcome tractability problems long hindered research number areas . He substantially altered toolbox available studying dynamic games . This essay offers overview Sannikov 's research several areas .",1
535,"It 40 years since Deng Xiaoping broke dramatically Maoist ideology Maoist variant socialism . Since , China transformed . Forty years ago , 1978 , China unquestionably socialist economy familiar well-studied `` command economy '' variant , even though decentralized loosely planned Soviet progenitor . Twenty years ago -- , late 1990s -- China completely discarded type socialism moving decisively market economy . China today quite different command economy 40 years ago , `` Wild West Capitalism '' 20 years ago . Throughout enormous changes , China always officially claimed socialist . Does `` socialist '' label make sense applied China today ?",1
536,"In paper , consider sources prospects economic growth China focus human capital . First , provide overview role labor played China 's economic success . We describe China 's hukou policy , divides China 's labor force two distinct segments , one composed rural workers urban workers . For rural labor force , focus challenges raising human capital increasing basic educational attainment rates well quality education . For urban labor force , focus issues expanding enrollment college education well improving quality college education . We use regression model show typical relationship human capital output economies around world demonstrate relationship evolved since 1980 . We show China made substantial strides education level population way education rewarded labor markets . However , look ahead , results imply China may find impossible maintain appears desired growth rate 7 percent next 20 years ; growth rate 3 percent next two decades seems plausible . Finally , present policy recommendations , rooted belief China continues substantial room improve human capital labor force .",1
537,"After three decades high growth based low-wage advantage relatively favorable demographics -- combination market-oriented reforms openness world economy -- China crossroads much higher wage shrinking workforce . Future growth depend , necessity , generation increased productivity , domestic innovation play important part . In paper , assess likelihood China make necessary transition . Using data expenditure research development , patent applications , receipts , citations , show Chinese economy become increasingly innovative . We argue rising wages expanding markets among important drivers China 's growth innovation . On hand , find evidence resource misallocation innovation area : state-owned firms receive subsidies , private firms exhibit innovation results . Innovation presumably progress even faster resource misallocation tackled .",1
538,"Over last 30 years , China 's economy boomed . This trend lifted hundreds millions Chinese poverty also sharply increased local , regional , global pollution levels . We look rise air pollution recent decades , perhaps surprising finding many China 's urban areas , levels particulates ( less 10 microns ) decreasing last 10 15 years . We turn costs tradeoffs air pollution , including costs human health , reductions worker productivity , people seeking reduce exposure pollution shown compensating differentials real estate prices purchases masks air filters . We discuss rising incomes tend raise demand environmental amenities thus increase political pressure environmental protection , turn policy tools China used reduce pollution . We conclude arguing China 's government preparing additional 300 million people move urban areas next 30 years , number opportunities China reduce pollution shift manufacturing services , along various steps improve energy efficiency resource conservation . Overall , seems China track improve environmental performance years ahead .",1
539,"Chinese housing prices rose 10 percent per year real terms 2003 2014 two ten times higher construction cost apartments . At time , Chinese developers built 100 billion square feet residential real estate . This boom accompanied large increase number vacant homes , held developers households . This boom may turn housing bubble followed crash , yet future far certain . The demand real estate China strong current prices might sustainable , especially given sparse alternative investments Chinese households , long level new supply radically curtailed . Whether happens depends policies Chinese government , must weigh benefits price stability costs restricting urban growth .",1
540,"In paper , document basic facts regarding public debates controversial political issues Chinese social media . Our documentation based dataset 13.2 billion blog posts published Sina Weibo -- prominent Chinese microblogging platform -- 2009-2013 period . Our primary finding shockingly large number posts highly sensitive topics published circulated social media . For instance , find millions posts discussing protests , posts informative predicting occurrence specific events . We find even larger number posts explicit corruption allegations , posts predict future corruption charges specific individuals . Our findings challenge popular view authoritarian regime would relentlessly censor even ban social media . Instead , interaction authoritarian government social media seems complex .",1
541,"In 1979 , China introduced unprecedented one-child policy , households exceeding birth quota penalized . However , estimating effect policy family outcomes turns complicated . China already enacted aggressive family planning policy early 1970s , fertility rates already dropped sharply enactment one-child policy . The one-child policy also enacted almost time China 's market-oriented economic reforms , triggered several decades rapid growth , would also tend reduce fertility rates . During period , number developing countries East Asia around world also experienced sharp declines fertility . Overall , finding defensible ways identify effect China 's one-child policy family outcomes tremendous challenge . I expound main empirical approaches identification effects one-child policy , emphasis underlying assumptions limitations . I turn empirical results literature . I discuss evidence concerning effects one-child policy fertility might affect human capital investment children . Finally I offer new exploratory preliminary estimates effects one-child policy divorce , labor supply , rural-to-urban migration .",1
542,"A new life cycle women 's employment emerged cohorts born 1950s . For prior cohorts , life-cycle employment hump shape ; increased twenties forties , hit peak , declined starting fifties . The new life cycle employment initially high flat , dip middle , phasing prolonged previous cohorts . The hump gone , middle bit sagging , top greatly expanded . We explore increase cumulative work experience women 1930s 1970s birth cohorts using data Survey Income Program Participation Health Retirement Study . We investigate changing labor force impact birth event across cohorts education , also impact taking leave quitting . We find greatly increased labor force experience across cohorts , far less time birth , greater labor force recovery take paid unpaid leave . Increased employment women older ages related continuous work experience across life cycle .",1
543,"In paper , examine evolution gender gap associated marriage parental status , comparing cohorts born 1936 1985 . The model household specialization division labor introduced Becker posits forming households , couples exploit gains trade one spouse specialize market work specializes household work . Given historical advantage men labor market , model predicts specialization gender therefore earnings advantage married men earnings disadvantage married women . Is model specialization useful understanding evolution gender gap across generations women ? And children ? Academic papers shown wages mothers significantly lower non-mothers similar human capital characteristics . We attempt build structural model , rather document changing associations marriage earnings , children earnings , contributed gender gap `` accounting '' sense .",1
544,"By early 21st century , high-income countries put effect host generous virtually gender-neutral parental leave policies family benefits , multiple goals gender equity , higher fertility , child development . What effects ? Proponents typically emphasize contribution family policies goals gender equity child development , enabling women combine careers motherhood , altering social norms regarding gender roles . Opponents often warn family policies may become long-term hindrance women 's careers loss work experience higher costs employers hire women childbearing age . We draw lessons existing work analysis effects parental leave interventions aimed aiding families . We present country- micro-level evidence effects family policy gender outcomes , focusing female employment , gender gaps earnings , fertility . Most estimates range negligible small positive impact . But verdict far positive beneficial impact spending early education childcare .",1
545,"The review process academic journals economics grown vastly extensive time . Journals demand revisions , papers become bloated numerous robustness checks extensions . Even extra resulting revisions average lead improved papers -- claim debatable -- cost enormous . We argue much time involved revisions waste research effort . Another cause concern level disagreement amongst referees , pattern suggests high level arbitrariness review process . To identify highlight going right going wrong reviewing process , wrote sample former editors American Economic Review , Journal Political Economy , Quarterly Journal Economics , Econometrica , Review Economic Studies , Journal Financial Economics , asked thoughts might improve process . We found rough consensus referees top journals economics tend make similar , correctable mistakes . The italicized quotations throughout paper drawn correspondence editors experience . Their insights consistent experiences editors Journal Finance Review Financial Studies . Our objective highlight mistakes provide roadmap avoid .",1
546,"Schumpeter often interpreted `` liquidationist , '' someone convinced economic crises necessary unavoidable , thus government nonintervention sound policy crises . The first two sections paper discuss Schumpeter 's views greater detail suggest categorizing `` liquidationist '' oversimplification unrepentant `` noninterventionist '' incorrect . Although Schumpeter certainly strong supporter public interventions , see role public expenditure programs particular circumstances . During periods recession , Schumpeter believed firmly described `` recuperative powers capitalism . '' However , depression becomes `` pathological , '' could role government intervene . In order understand overall picture Schumpeter 's message , first try explain Schumpeter 's analysis recessions , depressions , stages business cycles . We also discuss Schumpeter perceived recuperative powers capitalism , core concept Schumpeter 's analysis allows distinguish physiological pathological recessions . In 1990s , active line research examined possibility recessions may productive character along obvious negative outcomes , recessions way might hasten process reallocating economic recourses slower-growth faster-growth sectors . Such models sometimes referred `` neo-Schumpeterian , '' given analysis Schumpeter 's work , question whether label appropriate .",1
547,"Immigration steady force acting population employment within countries throughout human history . Focusing last four decades , show mix immigrants rich countries , overall , rather balanced college non-college educated . The growth immigration driven immigrants nonrich countries . The economic impact immigration receiving economies needs understood analyzing specific skills brought immigrants . The complementarity substitutability immigrants natives employment , response receiving economies terms specialization technological choices , important considering general equilibrium effects immigration . In United States , balanced composition immigrants college noncollege educated , together adjustment demand technology , imply general equilibrium effects relative absolute wages small .",1
548,"We classify empirical literature wage impact immigration three groups , studies first two groups estimate different relative effects , studies third group estimate total effect immigration wages . We interpret estimates obtained different approaches lens canonical model demonstrate comparable . We relax two key assumptions literature , allowing inelastic heterogeneous labor supply elasticities natives `` downgrading '' immigrants . `` Downgrading '' occurs position immigrants labor market systematically lower position natives observed education experience levels . Downgrading means immigrants receive lower returns measured skills natives skills acquired country origin . We show heterogeneous labor supply elasticities , ignored , may complicate interpretation wage estimates , particularly interpretation relative wage effects . Moreover , downgrading may lead biased estimates approaches estimate relative effects immigration , approaches estimate total effects . We conclude empirical models estimate total effects answer important policy questions , also robust alternative assumptions models estimate relative effects .",1
