Unnamed: 0,abstract,top_journal
394,"This article assesses importance social interactions determining individual 's choice connect electrical grid , using original data set new rural electrification program Ethiopia . Combining global positioning system information random allocation discount vouchers connection grid , show neighbors ' connection behaviors large effects household 's connection decision . This effect also shown decrease distance : peer effect found neighbors living farther 100 meters away . Evidence also suggests expectation interactions ( social learning benefits electricity ) constraint interactions ( direct externalities one 's connection others ' well-being ) unlikely fully account effects preference interactions ( `` keeping neighbors '' type mechanism ) appear plausible explanation . We discuss implications research design development interventions .",0
395,"I exploit unexpected increase employment 1975 , 1976 , 1977 South African homelands compare long-term adult outcomes children whose fathers benefited employment increase . Using standard difference-in-difference approach , I find shock affected males either newborn utero time , providing support fetal-origins hypothesis showing importance mother 's nutrition . The income increases raise household income poverty datum line , explaining older individuals affected . This study provides previously unmeasured individual-level information quality life homelands apartheid , era African living standards neglected unmeasured lack data collection .",0
396,"This article empirically investigates whether differences region 's taxation burden basis support centralized state government Indian state Andhra Pradesh . Using randomness introduced close election outcomes , article finds government collected less tax revenues opposition parties successful . The decline tax revenue likely targeted agricultural producers , similar pattern found available agricultural policies . These results consistent model optimal centralized government catch elections trails opposed bolstering existing leads . Furthermore , results suggest taxation responds electoral pressures agricultural producers particular targeted times political competition .",0
397,"This article empirically examines causal effect railway infrastructure local economic development using construction Qingzang railway natural experiment . We apply difference-in-difference method find Qingzang railway significantly stimulated economy counties along path ( railway counties ) . The local GDP per capita increased 33 % railway begun operate . The effect manifested primarily positive railway effect manufacturing industry . In addition , effect vary significantly initial economic status railway counties . The GDP per capita off-railway counties adjacent railway counties significantly affected .",0
398,"This article analyzes whether children born teen mothers Cape Town , South Africa , disadvantaged terms health outcomes mother teen . Exploiting longitudinal nature Cape Area Panel Study , assess whether observable differences teen mothers slightly older mothers explain firstborn children teen mothers appear disadvantaged . Our balanced regressions indicate observed characteristics explain full extent disadvantage born teen mother , children born teen mothers continuing significantly worse child health outcomes , especially among Coloured children . In particular , children born teens likely underweight birth stunted , disadvantage Coloured children four times African children .",0
399,"Before 2005 , states India gave sons legal right inherit parents ' ancestral land . However , five states India legal reforms giving daughters inheritance rights sons . This article examines impact reforms female child mortality fertility . A model shows parents desire maximize bequest per son , giving daughters inheritance rights increases cost daughters , causing parents reduce investment daughters ' health decrease fertility . A difference-in-difference analysis shows reforms caused increase female child mortality effect fertility rates .",0
400,"This article estimates causal impact land mines child health Angola , controlling conflict exposure . Our identification strategy based geography Angolan civil war . We posit distance communes rebel headquarters exogenous driver land mine contamination . We find land mine intensity positively correlated distance set rebel headquarters . Instrumental variables estimates , based two household surveys Landmines Impact Survey , indicate land mines large negative effects weight-for-age height-for-age . We discuss results respect costs benefits land mine clearance , well long-term costs early malnutrition . We also compare magnitude estimates related studies impact conflict child health .",0
401,"Using rich longitudinal data set , examine relationship teen fertility subsequent educational outcomes HIV-related mortality risk rural South Africa . Human capital deficits among teen mothers large significant , earlier births associated greater deficits . In contrast many studies developed countries , find clear evidence selectivity teen childbearing either schooling trajectories prefertility household characteristics . Enrollment rates among teen mothers begin drop period immediately preceding birth , future teen mothers behind schooling relative girls . Older teen mothers ahead school age prebirth likely continue schooling birth . In addition adolescents ' higher biological vulnerability HIV infection , pregnancy also appears increase risk contracting HIV . Following women extended period , document higher HIV-related mortality risk teen mothers explained household characteristics early adulthood . Controlling age sexual debut , find teen mothers report lower condom use older partners sexually active adolescents .",0
402,"Although access quality education rural China expanded dramatically past 3 decades , significant disparities persist ethnic minorities Han majority . This article compares academic achievement determinants achievement minority Han students rural western China . In survey nearly 21,000 primary school students , find minority students score significantly lower Han peers standardized exams math Chinese . This Han-minority achievement gap largest minority students whose primary language standard Mandarin ( putonghua ) : students score average 0.6 standard deviations lower Han students subjects . For minority students whose primary language standard Mandarin , gap Han students almost fully explained different endowments student , class peer , teacher , school characteristics . Endowments characteristics , however , explain little achievement gap non-Mandarin minority students . A fixed effects analysis also shows returns Han students attending individual schools tend larger minority students similar characteristics . Further , school-specific differential returns Han minority students strongly associated characteristics teachers .",0
403,"We offer new conceptual insights understanding occupational choice uncertain rural environments , focus ex ante ( shock ) ex post ( shock ) consequences farmers belonging different portions asset distribution . We model theoretically choice relatively safe subsistence farming , higher return higher risk cash crop activities , off-farm labor -- conditional preexisting asset allocation -- look general equilibrium labor market implications correlated shocks . Our results , backed evidence Malawi , challenge stylized perceptions literature consumption smoothing via off-farm labor supply .",0
404,"Although thousands studies developing countries evaluated whether specific interventions improve educational outcomes disadvantaged students , focused comprehensive reforms . The goal study examine comprehensive package demand- supply-side educational interventions -- namely , building free , elite high schools targeted toward students poor areas -- affects educational outcomes disadvantaged students . Specifically , use unique administrative data set includes information students one northwestern province China 10 years , combination short interrupted time series comparison group designs , estimate causal effects intervention college admission outcomes students poor areas . Our results show intervention improves likelihood `` typical '' ( average ) student poor area gain admission nonelite colleges elite colleges . Furthermore , discussing mechanisms intervention improve ( nonelite ) college admission outcomes typical student , argue expanding capacity existing high schools may cost-effective option building new elite high schools .",0
405,"This study evaluates large social protection program rural Ethiopia , Productive Safety Net Programme ( PSNP ) . The effectiveness PSNP interest program implemented scale one Africa 's poorest countries , limited physical communications infrastructure scarce administrative resources . Using longitudinal survey data collected 2006 , 2008 , 2010 household locality levels , employ extension propensity score matching method continuous treatments estimate impact transfers PSNP separate program household food security . Against formidable background rising food prices widespread drought , participation Public Works component PSNP modest effects . The PSNP reduced length last hungry season 1.29 months among households received transfers 5 years compared eligible households received almost nothing . Five years participation raises livestock holdings 0.38 tropical livestock units relative receipt payments 1 year . There evidence PSNP crowds private transfers . The joint impact access PSNP along program helps households increase agricultural income build assets even higher . Having programs reduced length last hungry season 1.5 months per year increased livestock holdings 0.99 tropical livestock units .",0
406,"The aim article understand functioning individuals ' health-seeking behavior . It studies , theoretically empirically , whether individuals change health care providers time , depending health outcome ( i.e. , healed sick ) consultation previous caregiver . Results show previous health outcome plays crucial role shifting individual preferences particular type medical care . I find patients healed seeking health care likely seek care future . Furthermore , conditional seeking care , individuals likely return formal ( informal ) health providers experienced previous history cures switch away formal ( informal ) caregivers negative outcome . I interpret results learning clinicians ' quality time . The effects tested using 4-year panel data household survey Tanzania .",0
407,"Using census data Nepal examine partial derivatives predicted household welfare vary parental education . We focus fertility , child survival , schooling , child labor . Female education strongly associated beneficial outcomes often assumed . Male education often matters , part association female education welfare driven marriage market matching educated men . Controlling average education parental cohorts change finding . But use educational rank proxy unobserved ability family background , positive association female education beneficial outcomes becomes weaker reversed . For women , association educational rank outcomes strong : women obtain schooling peers school fewer children educate better . In contrast , men statistical association education household welfare remains strong , even control educational rank within birth cohort .",0
408,"We estimate informal-formal sector pay gap throughout conditional wage distribution using panel data Brazil , Mexico , South Africa . We control time-invariant unobservables , identification stems intersector movers . We control observables nonlinear way using propensity score reweighting carefully check potential measurement errors . Using similar definitions informality , obtain consistent results three countries : informally employed workers earn much less formal workers primarily lower observable unobservable skills . Estimates conditional wage gap show also underpaid compared formal sector counterparts . In three countries , informal wage penalty larger lower part conditional distribution tends disappear top ( i.e. , informal sector increases wage dispersion ) . The magnitudes effects vary across countries , largest penalties lower conditional quantiles South Africa modest wage gaps Latin America . We suggest explanations line different legal labor market conditions .",0
409,"In early 1990s , China began opening urban water sector nonstate capital meet increasing urban water demand . By 2007 , 30 % large medium urban water utilities attracted private sector participation ( PSP ) , two thirds majority nonstate shareholders . To understand factors drive PSP urban water supply answer key policy question PSP affected water utility performance , assemble analyze unique data set consisting 208 urban water utilities servicing 300 million urban residents 1998 2007 . We find utility 's profitability liability level host city 's road infrastructure prior year play important roles driving private investors enter withdraw sector . It found PSP utilities , mainly majority nonstate shareholders , made substantial cost savings employment downsizing cutting managerial expenses , leads remarkable profit increase . Other estimates , although statistically insignificant , show PSP increases utility 's investment efficiency , PSP cities lower total domestic water supply domestic water users .",0
410,"Using multicity sample India , exploit city fortnightly variation air pollution identify causal effect incidence common respiratory ailment among children -- cough . We account key sources confounding relationship two-way fixed effects estimation strategy . Our results show air pollution , specifically , particulate matter , large negative health effect robust alternative specifications . These effects three times larger children living slums comparison children living outside slums . This suggests improving urban air quality lead equity-enhancing health gains developing countries . In addition , falsification tests able rule possibility identified effects due diseases unrelated air pollution .",0
411,"Polygyny rates higher western Africa eastern Africa . The African slave trades help explain difference . More male slaves exported transatlantic slave trades western Africa , female slaves exported Indian Ocean slave trades eastern Africa . The slave trades led prolonged periods abnormal sex ratios , affected rates polygyny across Africa . In order assess claims , present evidence variety sources . We find transatlantic slave trades positive correlation historical levels polygyny across African ethnic groups . We also construct ethnic group level data set linking current rates polygyny historical trade flow data transatlantic Indian Ocean slave trades . We find transatlantic slave trades cause polygyny ethnic group level , Indian Ocean slave trades . We provide cross-country evidence corroborating findings .",0
412,"In 1999 Ecuador experienced economic crisis characterized drastic increases prices eventual adoption dollar currency . While many reports show household consumption decreased poverty increased , studies impact crisis early childhood development . This study uses data 3 5 years crisis investigate whether 1999 crisis negative persistent impact child health development . Using variation children 's exposure crisis due birth month , I find one year exposure significantly decreased height-for-age z-scores .08 SD vocabulary test scores 4.9 points . In rural areas , children farming households access nutrition programs protected .",0
413,"Urban Indian households male first child approximately 2 percentage points likely use clean cooking fuel comparable households female first child . Given Indian son preference , least two mechanisms child sex could affect fuel choice : improving intrahousehold status women , bear costs traditional fuels , presenting opportunity invest children 's health , context preference healthier boys . If child sex selected biased abortion processes , sex first child exogenous causal effect household fuel choice . We show association fuel choice child sex driven terminated pregnancies household wealth family size . Among range outcomes study , effect child sex unique fuel choice ; finding effect assets indicates unlikely result confounded real subjectively anticipated wealth . In addition National Family Health Survey NFHS-3 , main data source studied , approximately replicate result using NFHS-2 District Level Health Facilities Survey DLHS-3 . Finally , show evidence `` first-stage '' effect first son women 's social status : women greater body mass index , average .",0
414,"Stigma living HIV undermine efforts prevent spread disease , traditionally hard measure assess efficacy antistigma educational efforts . Using framed field experiment involving adult participants rural Kenya , research measures HIV stigma amount compensation demanded second-price auction complete tasks involving objects handled HIV-positive person . By varying educational messages , show perceived transmission risk negative judgment disease underlie stigma . Messages overcome fear transmission disassociate people living HIV/AIDS behaviors considered immoral effective , reducing avoidance behavior 50 % .",0
415,"This article explores selection fishing households receipt aid evaluates effectiveness in-kind transfers fishing boats provided 2004 Indian Ocean tsunami Aceh , Indonesia . First , besides local leaders ' targeting decisions , article highlights households ' self-selection behaviors uncertainty receiving aid . While selection process found affected social capital , aid could efficiently targeted productive fishermen community targeting approach . On basis selection rule , I proceed evaluate impact aid programs recipients ' fishing productivity . As hasty construction homogeneous type fishing boats created mismatch beneficiaries ' heterogeneous fishing skills , aid effectiveness found limited . A counterfactual simulation suggests tailoring design in-kind transfer recipients ' fishing skills could cost-effective policy promote fishing industry recovery tsunami .",0
416,"The impact sudden , mass influx forced migrants hosting economy understudied well understood . Using household panel data set Kagera region Tanzania , test impact mass refugee presence welfare local population . Our identification strategy exploits variations timing arrival well spatial distribution Rwandese Burundi refugees . We find positive aggregate effect , households affected differently depending main initial occupation .",0
417,"Using household panel data rural India covering 1993-94 2004-5 , test whether scheduled castes ( SCs ) minority groups perform better worse terms income resident villages dominated ( ) upper castes ( ii ) group . Theoretically , upper-caste dominance comprises potential `` proximity gain '' offsetting group-specific `` oppression '' effects . For SCs backward classes ( OBCs ) , initial proximity gains dominate negative oppression effects upper-caste-dominated villages located productive areas : agroecology controlled , proximity oppression effects cancel . Although effects theoretically ambiguous , find large , positive own-dominance enclave effects upper castes , OBCs , especially SCs . These village regime effects restricted Hindu social groups . Combining pathway income source analysis , close mechanisms underpinning identity-based income disparities ; education matters , landownership accounts enclave effects . A strong postreform SC own-village advantage turns agricultural rather nonfarm business origins . We also find upper-caste dominance inhibit educational progress social groups , along negative enclave effects educational progress Muslim women scheduled tribe men .",0
418,"Since early 2000s rapid intensification malaria control efforts across Africa . I exploit baseline differences regional incidence malaria coupled sharp timing intensified campaign investigate impact infant mortality Kenya . Postintervention , I find significant reduction postneonatal mortality malarious regions relative nonmalarious regions . In contrast , I find evidence impact neonatal mortality , consistent epidemiological literature finds neonates enjoy significant protection malaria . I rule alternative explanations differential preexisting trends , changes maternal infant care , contemporaneous expansion HIV/AIDS prevention treatment . I find malaria campaign reduced postneonatal mortality 33 % malarious regions 2004-8 .",0
419,"We explore fundamental link education health : knowledge health . Do educated know certain diseases spread prevent ? Using age-specific exposure education reform Zimbabwe , find women schooling engage HIV-preventing behavior fewer sexual partners know HIV spreads . An extra year education raises probability comprehensive knowledge HIV nearly 10 % decreases 7 percentage points probability common misconceptions HIV . We discuss possible channels education led knowledge HIV .",0
420,"In early twentieth century , Japanese colonial government initiated island-wide malaria eradication campaign Taiwan , resulting rapid decline malaria across time also elimination disparity across regions . Exploiting variations malaria deaths caused campaign , estimate causal effects malaria exposure around birth health elderly born colonial period . To mitigate potential biases caused measurement errors omitted confounders , employ climatic factors instrument malaria deaths . Our findings suggest people exposed high malaria risk around birth tend higher likelihood cardiovascular diseases worse cognitive functions old age .",0
421,"We investigate effect entering magnet classes educational performance high school students China . Using regression discontinuity design data high school Hebei Province , find enrollment magnet class increase students ' gross final examination score first semester 0.647 standard deviations . However , find evidence suggest positive effect entering magnet classes different female students , students different ages , minority students .",0
422,"Economics blogs represent significant change way research development economics discussed disseminated , yet little known impact new medium . Using surveys development researchers practitioners , along experimental nonexperimental techniques , try quantify blogs ' effects . We find links blogs cause striking increase number abstract views downloads economics papers . Furthermore , blogging raises profile blogger changes readers ' perceptions institution . Finally , find suggestive evidence blog increase knowledge topics covers average , marginal , reader .",0
423,"We analyze individualization farm units Mali sense transformation purely collective farms mixed units private plots coexist collective fields . Since moral-hazard-in-team problem plagues production latter household head extracts income , faces trade-off efficiency capture . We show , within framework patriarchal farm household model , private plots become profitable head land becomes sufficiently scarce . Specifically , greater land scarcity raises probability find private plots afarm share farmland allocated plots . On basis firsthand data collected southern Mali , test confirm two predictions yielded theory . Moreover , show higher number married men within household effect land scarcity , thus suggesting interesting refinement moral-hazard-in-team argument .",0
424,"Using unique data set collected among farmers India 's semiarid tropics , document surprising prevalence risk-taking behavior face realistically framed high-stakes gambles . We hypothesize apparently anomalous behavior due combination credit constraints nonconvexities production . In particular , high-stakes nature gambles creates potential farmer undertake productive investment would normally unaffordable thereby move permanently higher level income . We show degree farmers willing accept risk return opportunity appears relate intuitive way current agricultural production technology well demographic composition household .",0
425,"Despite popularity school meals , little evidence exists effect health outcomes . This study uses newly available longitudinal data state Andhra Pradesh India estimate impact introduction national midday meal program anthropometric z-scores primary school students investigates whether program ameliorated deterioration health young children caused severe drought . Correcting self-selection program using nonlinearity age affects probability enrollment , find program acted safety net children , providing large significant health gains children whose families suffered drought .",0
426,"This article investigates community management schools affect educational outcomes measured retention rates . In model , parents make decisions whether children remain school , monitor performance teachers . We analyze unique data set El Salvador , expanded role communities school management Educación con Participación de la Comunidad ( EDUCO ) program . While use nonrandomized data , carefully examine biases arising endogenous program placements program self-selection . We find EDUCO positive robust influence students , encouraging continue schooling . Our results suggest community participation , better classroom environment , careful teacher management largely responsible positive effect EDUCO program . We conclude El Salvador decentralization responsibilities communities seems significant positive effects school continuation .",0
427,"This article uses household panel data provide robust evidence effects BRAC 's ( Building Resources across Countries ) Targeting Ultra-poor ( TUP ) program Bangladesh . We use alternative treatment-comparison pairs ; addition BRAC 's classification , exploit type 1 errors assignment BRAC 's selection process create second treatment-comparison pair . This allows us estimate program effects target group , contaminated mistargeting . To address selection unobservables , implement heteroskedasticity-based identification two recent estimators based matching propensity score reweighting . The results show participation significant positive effects food security , clothing , shoes , livestock , cash savings , weak evidence impact number household durables assets indicators health women 's empowerment . The effects poorest poor ( target group ) may different effects average participant TUP program . When one takes account differences initial conditions , effects TUP program poorest poor much larger ( measured program effect normalized initial mean value outcome ) , suggests TUP program would larger impact better targeting .",0
428,Cash transfer programs provide important financial support poor households developing countries becoming increasingly common . However potential mistargeting program funds high . This article focuses social consequences arising misallocation resources close-knit communities . We find mistargeting cash transfer program Indonesia significant negative social consequences . The prevalence crime within communities increased participation community groups declined . Hence poorly administered transfer programs potentially large negative downside extends beyond pure financial costs focus literature date .,0
429,"We analyze funeral arrangements deaths 3,751 people died January 2003 December 2005 Africa Centre Demographic Surveillance Area . We find , average , households spend equivalent year 's income adult 's funeral , measured median per capita African ( black ) income . Approximately one-quarter individuals form insurance , helped surviving household members defray fraction funeral expenses . However , equal fraction households borrowed money pay funeral . We develop model , consistent ethnographic work area , households respond social pressure bury dead style consistent observed social status household deceased . Households afford funeral commensurate social expectations must borrow money pay funeral . The model leads empirical tests , find results consistent model household decision making .",0
430,"Can microfinance borrowers use discipline regular loan repayments order accumulate savings prompted ? In experiment , offered commercial savings products microfinance borrowers Guatemala 's largest public-sector bank . We find giving borrowers opportunity develop savings plan reminded saving time loan repayment caused increase opening savings accounts led balances among savers two half times control . A second treatment arm proposed default savings contribution 10 % loan payment caused fraction clients using linked savings accounts double , well elevated deposits among savers , leading final savings balances five times control . The savings treatments also generate faster pay debt weakly better overall repayment performance , suggesting simultaneous saving borrowing complementary activities . A theoretical model shows simultaneous provision debt self-commitment savings products also help larger fraction population eventually escape debt-financed equilibrium .",0
431,"In recent years , increase availability longitudinal household surveys developing countries allow researchers construct linkages households familial ties . This type data allows researchers look whether household outcomes influenced decisions made extended-family level . This article utilizes data two waves Indonesia Family Life Survey ( 1997 2000 ) construct panel extended families order focus one particular example outcome : whether consumption risk sharing occurs among households within extended family . The findings show controlling extended family fixed effects , changes household 's income still matter changes consumption , rejecting full consumption risk insurance . However , coefficients household income small , indicating significant degrees risk sharing . Results set reduced-form estimations suggest household consumption affected characteristics households extended family . This article contributes literature household surveys shedding light one could define household panel analysis uses data longitudinal household surveys split-off households tracked .",0
432,"Deficient birth outcomes entail greater mortality risks higher probabilities poor future health . This study examines effect World Health Organization 's prenatal care recommendations developing countries . It accounts endogenous nature prenatal care decisions using instrumental variables approach based opportunity cost accessibility prenatal services . Using urban sample Cebu Longitudinal Health Nutrition Survey , I construct measure prenatal care based WHO recommendations . This measure involves timing intensity . The instrumental variable used shown strong valid . The results show adequate care positive impact birth weight decreases probability poor birth outcomes . The results robust seasonality time effects driven potential influence rainfall shocks maternal health . I also test effectiveness WHO methodology modifying definition adequate care terms timing frequency . The results suggest current recommendations appropriately defined .",0
433,"China 's transition centrally planned market economy substantially eroded governmental support child care , raising concern change child care provision may affect women 's labor market participation . This article examines impact child care availability affordability employment child care choices urban Chinese women preschool children transition . The analysis shows presence day care community positively associated mother 's labor force participation labor hour supply rising costs hired caregivers reduce mother 's labor hour supply . The analysis also finds costs hired caregivers family income important effects use out-of-home care services . Simulations indicate decline day care presence would account 46 % decrease mothers ' labor force participation public-sector restructuring 1997 2000 .",0
434,"Governments provide foreign aid political economic reasons , well documented . Conventional wisdom holds political motivations lower effectiveness aid promoting developmental objectives . We test claim focusing setting observe `` effectiveness '' precision , using ex post performance ratings World Bank projects . Our measures `` political importance '' plausibly exogenous : temporary membership UN Security Council World Bank Executive Board . We find political motivations detrimental effect Security Council members country already faces excessive short-term debt debt service . This finding suggests political influence aid allocation may impair aid 's effectiveness recipient country faces weak macroeconomic position .",0
435,"The Ottoman Empire profound impact Europe , Middle East , North Africa apogee power , covering era 1453 1699 . In article , I exploit empire 's unique culture institutions examine roles ethnicity religion conflict war . Using comprehensive data Ottoman wars conflicts covering reigns 31 Ottoman sultans 1400 1909 , I document ethnic background Valide Sultan ( queen mother ) important independent determinant whether empire engaged military conquests Europe , North Africa , Middle East . Depending empirical specification , reign sultan European maternal genealogy enough offset 70 % empire 's western orientation imperial conquests . While findings rule direct role queen mothers harem politics Ottoman affairs , line longer-term channel cultural transmission Valide Sultans sons .",0
436,"In article , study construction racial identity among students university recently adopted racial quotas admissions . Using data collected authors , find parents ' race , family socioeconomic status , gender , racial quotas significant effect self-reported race . The evidence indicates students mixed-race families systematically likely identify mother 's race father 's . Conditional skin tone quintile , higher socioeconomic status associated lighter racial self-classification , lower socioeconomic status darker racial self-classification . Additionally , results demonstrate male associated lighter racial self-classification , female darker self-classification . Policy changes may also affect racial identity . After adoption racial quotas , students darkest two quintiles less likely self-identify branco , fourth quintile likely self-identify pardo , darkest quintile likely self-identify preto .",0
437,"Survivors war bear burden reconstruction ; therefore , understanding costs civil conflicts survivors ' health crucial design postwar economic policies . This article investigates issue examining Mozambican Civil War using original georeferenced event data set . The results presented show fully grown women exposed conflict early years lives poorer health , reflected lower height-for-age z-score . Using infancy-childhood-puberty curves , concept used medical literature study human growth process , study demonstrates negative effect depends age time exposure civil war number months spent conflict zone . Furthermore , study finds number months prenatal civil war exposure negative impact woman 's health , thereby highlighting importance prenatal conditions health outcomes .",0
438,"This study exploits district-level variation timing intensity civil war violence investigate whether early life exposure civil wars affects labor-market outcomes later life . In particular , examine impacts armed conflict Peru , country experienced actions tenacious , brutally effective war machine , Shining Path , 1980 1995 . This study finds sensitive period early life exposure civil war violence first 36 months life . A 1 standard deviation increase civil war exposure leads 5 % fall adult monthly earnings , 3.5 % reduction probability working formal jobs , 6 % reduction probability working large firms . Substantial heterogeneity earnings impacts emerges considering variation type civil war violence . Overall , forced disappearances emerge hurtful measure violence long run . Sexual violations disproportionately affected wages women , torture forced disappearances disproportionately affected wages men . Evidence intervening pathways suggests short-run health along schooling household wealth important channels connecting early life exposure civil war adult earnings .",0
439,"This article looks institutional innovation Western investors lend peer-to-peer poor country enterprises . Using unique data set online lending platform called MYC4 , find MYC4 's Western lenders grant lower interest rates pro-poor , socially responsible , pro-female African projects . Using novel instrumental variable account interest rates ' endogeneity , find lower interest rates substantially improve repayment performance borrowers reflect profit-maximizing behavior . This new way organize finance improves credit market efficiency success rate poor country enterprises .",0
440,This study validates survey-based measure general risk attitude incentive compatible experiment 900 participants rural Thailand . The survey measure self-assessed risk attitude provides useful approximation experimentally derived risk attitude . This confirmed adding various sociodemographic control variables taken representative household survey related risk attitude plausible ways . The survey measure also predicts individual behavior toward risk cases even outperforms experimental measure respect .,0
441,"An analysis panel data individuals random selection urban households Ethiopia reveals large , sustained , unexplained earnings gaps public private formal informal sectors 1994-2004 . At time , find , first , rate mobility increased two pairs sectors . Sample transitions rates grew across survey waves , state dependence sector choice decreased . Second , correlation sector choice earnings gaps increased period . In particular , correlation comparative earnings selection informal sector high throughout survey decade increased magnitude second half period . These results suggest Ethiopia 's urban labor markets might integrating .",0
442,"We estimate impact village-level assistance program run Evangelical Lutheran Church Tanzania schooling literacy . These programs partly funded foreign aid US Scandinavian donors . Difference-in-difference estimates suggest program increased literacy 15-20 percentage points educational attainment 10-15 percentage points , among Protestant children . Catholic children living targeted villages unaffected . Supplementary evidence implies results explained observable differences baseline , Catholic households less inclined accept development assistance general . The combined results support concern faith organizations might overstate ability aid households different faith .",0
443,"In South Asia , Muslims made transition modern economic life slowly Hindus . In first half twentieth century , less likely use large-scale perpetual commercial organizations less likely serve corporate boards . Providing evidence , article also explores institutional roots difference communal trajectories . Whereas Hindu inheritance practices favored capital accumulation within families preservation family fortunes across generations , Islamic inheritance system , British helped enforce , tended fragment family wealth . The family trusts ( waqfs ) Muslims used preserve assets across generations hindered capital pooling among families ; also ill suited profit-seeking business . Another key difference Hindus generally pooled capital within durable joint-family enterprises , Muslims tended use transitory Islamic partnerships . Hindu family businesses facilitated transition modern corporate life imparting skills useful large durable organizations .",0
444,"Empirical studies intrahousehold allocation revealed , many instances , gender important determinant allocation resources within household . Yet , within theoretical literature , gender matters within household remains open question . In article , propose simple model intrahousehold allocation based particular social institution organization agricultural production practiced among certain ethnic groups West Africa . We highlight institution , resolving certain problems commitment informational asymmetry , also lead gendered pattern allocation productive resources consumption within household . Using survey agricultural households Burkina Faso , show , consistent theory , plots owned head household farmed intensively achieve higher yields plots similar characteristics owned household members . Male female family members head household achieve similar yields . We argue higher yields achieved household head may explained terms social norms require spend earnings plots control exclusively household public goods , turn provides family members incentive voluntarily contribute labor farms . Using expenditures data , well measures rainfall capture weather-related shocks agricultural income , show household head , indeed , higher marginal propensity spend household public goods household members . The fact head household usually male accounts gendered pattern labor allocation yields across different farm plots .",0
445,"Until 1999 , children born wedlock Chile fewer child support rights born married couples . I interpret change law increase household bargaining power women cohabiting relationships . Using panel cross-sectional data , I find decrease 1.8 percentage points probability working among men increase 1.2 percentage points school attendance children 19 . These results provide evidence contradicts predictions unitary household model well Nash bargaining model . The labor market outcomes support model reduction men 's relative bargaining power understood tax wages .",0
446,The malaria eradication campaign started Sri Lanka late 1940s virtually eliminated malaria transmission island . I use preeradication differences malaria endemicity within Sri Lanka identify effect malaria eradication fertility child survival . Malaria eradication increased number live births increasing age-specific fertility causing earlier first birth . The effect malaria transition time higher-order births inconclusive . Malaria could directly indirectly affect survival probabilities live births . I exploit particular epidemiology malaria causes severe sequelae initial pregnancy . I find differential changes survival probabilities birth order likely due direct utero effects malaria . The increase population growth malaria eradication reconciles contradictory findings macroeconomic microeconomic literatures : increased productivity education malaria eradication appear aggregate measures like GDP per capita delay initial increase population size .,0
447,"Colombia 's rapid considerable expansion health insurance coverage 1990s provides opportunity evaluate developing country whether health insurance improves health outcomes . Using administrative data regression discontinuity design , find babies born mothers health insurance lower incidence low birth weight . We also find indication mothers health insurance better access health facilities . These results robust different specifications sample restrictions .",0
448,"Most past studies development impact rural electrification relied cross-sectional surveys comparing households without electricity . This study tests validity perceived correlation welfare outcomes rural electrification quantifies electricity 's benefits basis sound econometric techniques control endogeneity bias . The study used panel surveys conducted rural Vietnam 2002 2005 , covering 1,120 households 41 communes ; 2005 , surveyed communes connected grid , four-fifths households connection . The econometric estimations suggest grid electrification 's positive effects household income expenditure education . We find differential returns electricity commune- household-level connection : former generates externality benefiting poor rich , farm nonfarm income , girls boys schooling outcome ; conversely , latter benefits rich poor , nonfarm farm income , boys girls schooling outcome . We recommend study rural electrification 's long-term benefits overall rural economy .",0
449,"The impacts international emigration remittances incomes poverty sending areas increasingly studied household survey data . But comparing households without emigrants complicated triple-selectivity problem : first , households self-select emigration ; second , emigrant households everyone moves others leave members behind ; third , emigrants choose return origin country . Allowing duration-dependent heterogeneity introduces fourth form selectivity -- must worry whether households migrate , also . This paper sets selectivity issues implications existing migration studies addresses using survey data designed specifically take advantage randomized lottery determines applicants oversubscribed Samoan Quota ( SQ ) may immigrate New Zealand . We compare incomes poverty rates among left-behind members households Samoa sent SQ emigrants members similar households unsuccessful lottery . Policy rules control accompany principal migrant , providing instrument address second selectivity problem , differences among migrants year ballot selected allow us estimate duration effects . We find migration reduced poverty among former household members also find suggestive evidence effect may short-lived remittances agricultural income negatively related duration migrant abroad .",0
