Unnamed: 0,abstract,top_journal
278,"In past 10 years , explosion well-identified studies measure peer effects across many settings many outcomes . The emphasis natural experiments randomization highly useful one ; standard observational studies , self-selection people peer groups make measurement peer effects extremely difficult . In absence exogenous variation , knowing people similar outcomes friends , classmates , coworkers may tell us little peer effects . I examine successes , failures , findings experimental analyses peer effects . I draw three broad conclusions . First , even areas social science , size nature peer effects estimated highly context specific ; peer effects student test scores grades prominent cases absent others . That said , pattern across studies suggesting social outcomes ( e.g. , crime , drinking behavior ) career choices show larger peer influences test scores . Second , researchers shown linear-in-means model peer effects often good description world , although yet agreed-upon model replace . Third , despite potential temptation , reached point reliably use knowledge peer effects implement policies improve outcomes students human subjects .",0
279,The eductive approach consists finding solutions consistent common knowledge individual rationality model . An equilibrium stable whenever unique outcome consistent assumptions . This strong stability criterion relies assumption prior knowledge others? expectations . This review presents various ( ) stability results . It focuses following method : Rewrite model temporary equilibrium map current economic outcome determined expectations characterize stability contracting properties map . The main insight suggested results due Guesnerie ( 2002 ) : Stability obtained actual outcome sensitive expectations . Additional insights include agents? heterogeneity source instability ; ability prices transmit information limited quality private information ; coordination agents infinitely lived difficult large effect long-run expectations .,0
280,"In 1990s , Sudden Stops emerging markets harbinger 2008 global financial crisis . During Sudden Stops , countries lost access credit , caused abrupt current account reversals , suffered severe recessions . This article reviews class models yield quantitative predictions consistent observations , based occasionally binding credit constraint limits debt fraction market value incomes assets used collateral . Sudden Stops infrequent events nested within regular business cycles occur response standard shocks periods expansion increase leverage ratios sufficiently . When happens , Fisherian debt-deflation mechanism set motion , lower asset goods prices tighten constraint , causing deflation . This framework also embodies pecuniary externality important implications macroprudential policy agents internalize current borrowing decisions affect collateral values future financial crises .",0
281,"A recent wave economic research studied transformation China poor country 1970s middle-income economy today . Based literature , discuss factors driving China?s development process . We provide historical account China?s rise , fall , resurgence . We discuss stylized facts associated China?s growth process review comprehensive theory economic transition . Finally , discuss China?s future . In particular , review recent studies technological politico-economic factors may foster hinder future economic performance .",0
282,"Many explanations offered British Industrial Revolution . This article points importance human capital ( broadly defined ) quality British labor force eve Industrial Revolution . It shows terms physical quality mechanical skills , British workers around 1750 much higher level continental counterparts . As result , new inventions?no matter originated?were adopted earlier , faster , larger scale Britain elsewhere . The gap labor quality consistent higher wages paid eighteenth-century Britain . The causes higher labor quality explored found associated higher level nutrition better institutions , especially England?s Poor Law superior functioning apprenticeship system .",0
283,"We review literature examining effects laws regulations require public disclosure information . These requirements sensibly imposed situations characterized misaligned incentives asymmetric information , example , buyer seller advisor advisee . We review economic literature relevant disclosure discuss different psychological factors complicate , cases radically change , economic predictions . For example , limited attention , motivated attention , biased assessments probability part information recipients significantly diminish , even reverse , intended effects disclosure requirements . In many cases , disclosure much affect recipients information significantly affect behavior providers , sometimes better sometimes worse . We review research suggesting simplified disclosure , standardized disclosure , vivid disclosure , social comparison information used enhance effectiveness disclosure policies .",0
284,"The rational expectations hypothesis one cornerstones current economic theorizing . This review discusses number experiments focus expectation formation human subjects number learning-to-forecast experiments analyzes implications rational expectations hypothesis . In experiments , agents rational operational sense , expectations coordinate quickly , necessarily rational expectations value . In several situations , homogeneous rational expectations hypothesis Lucas Prescott poorly describes expectational dynamics outperformed hypotheses . But even situations hypothesis gives good description , likely coordination rational values brought institutional structure market rather rationality agents .",0
285,"This article reviews literature optimal design regulation funded pension schemes . We first characterize optimal saving investment individual?s life cycle . Within stylized modeling framework , explore optimal individual saving investing behavior . Subsequently , various extensions model considered , additional financial risk factors , stochastic human capital , elaborate individual preferences . We turn literature intergenerational risk sharing , suggests long-lived entity pension fund government yield ex ante welfare gains allowing nonoverlapping generations trade risk . The scope type intergenerational risk sharing , however , limited ability commit generations contract . These commitment problems raise concerns respect sustainability intergenerational fairness . We explore role solvency regulations address concerns intergenerational fairness discontinuity risk .",0
286,"Household-level data consumer expenditures underpin wide range empirical research modern economics , spanning micro- macroeconomics . This research includes work consumption saving , poverty inequality , risk sharing insurance . We review different ways data collected captured : traditional detailed budget surveys , less onerous survey procedures might included general surveys , administrative process data . We discuss advantages difficulties approach suggest directions future investigation .",0
287,"This article aims provide introduction empirical revealed preference ( RP ) overview current state field . We hope give sense RP methods work types questions address assess strengths drawbacks approach . After briefly recapping basics RP theory , review critically assess literature two main areas representing principal fields recent research made significant advances : broadening scope RP methods dealing empirical issues related bringing RP data . We conclude discussion future directions .",0
288,"New research quality care public private primary care facilities significantly enriched understanding health care delivered low- middle-income countries . First , article summarizes recent advances measurement quality , distinguishing measurements provider knowledge provider effort . Second , looks determinants practice quality variation low-income settings , highlighting limited role structural constraints infrastructure , supply materials including drugs , provider training?the mainstay much global health policy today . In contrast , practice quality variation clearly linked provider effort , aspect provider behavior altered variety means . Third , provides broad economic framework interpret findings . We look evidence specific market failures provision primary care emphasize key difficulty ( always ) transaction-specific nature medical advice . Providers much little ( ) , extent either depends specific patient specific disease . We document specific ways difficult consumers governments monitor every transaction detect potentially errant behavior .",0
289,"The endowment effect among best known findings behavioral economics used evidence theories reference-dependent preferences loss aversion . However , recent literature questioned robustness effect laboratory , well relevance field . In review , provide summary evidence describe recent theoretical developments potentially reconcile different findings , focus expectation-based reference points . We also survey recent work psychology provides either alternatives refinements usual loss-aversion explanation . We argue loss aversion still leading paradigm understanding endowment effect , given rich psychology behind effect , version theory encompasses multiple reference points may required .",0
290,"Standard models fiscal federalism suggest many benefits decentralization developing economies , recent push toward decentralization around world . However , developing countries presently still less decentralization , particularly revenue side , developed countries today United States Europe historically . We consider trade-offs associated fiscal federalism apply developing countries discuss reasons relatively low levels decentralization . We also consider additional features relevant federalism developing economies , prevalence nongovernmental organizations role social incentives policy design .",0
291,"US labor markets experienced rising inequality past 30 years?as evidenced increased gap wages earned high-skill workers ( e.g. , college graduates ) low-skill workers ( e.g. , high school graduates ) . Empirical evidence documenting evolution inequality comes studies assess wage-education gradients national level . But course people work local labor markets differ important ways . We provide theoretical framework evaluating inequality changes individuals work local labor markets , give empirical reassessment inequality changes light insights emerge framework .",0
292,"Most countries exhibit large persistent geographical differences wages , income , unemployment rates . A growing class place-based policies attempts address differences public investments subsidies target disadvantaged neighborhoods , cities , regions . Place-based policies potential profoundly affect location economic activity , along wages , employment , industry mix communities . These programs widespread United States throughout world recently studied closely economists . We consider following questions : Who benefits place-based interventions ? Do national benefits outweigh costs ? What sorts interventions likely effective ? To study questions , develop simple spatial equilibrium model designed characterize welfare effects place-based policies local national economy . Using model , critically evaluate economic rationales place-based policies assess latest evidence effects . We conclude lessons policy directions future research .",0
293,"The premise article understanding psychology social science disciplines inform effectiveness economic tools traditionally deployed carrying functions government , include remedying market failures , redistributing income , collecting tax revenue . An understanding psychology also lead development different policy tools better motivate desired behavior change cost-effective traditional policy tools . The article outlines framework thinking psychology behavior change context market failures . It describes research effects variety interventions rooted understanding psychology policy-relevant applications . The article concludes discussing understanding psychology also inform use design traditional policy tools behavior change , financial incentives .",0
294,"This article distills extends recent research economics human development social mobility . It summarizes evidence diverse literatures importance early life conditions shaping multiple life skills evidence critical sensitive investment periods shaping different skills . It presents economic models rationalize evidence unify treatment effect family influence literatures . The evidence empirical policy importance credit constraints forming skills examined . There little support claim untargeted income transfer policies poor families significantly boost child outcomes . Mentoring , parenting , attachment essential features successful families interventions shape skills stages childhood . The next wave family studies better capture active role emerging autonomous child learning responding actions parents , mentors , teachers .",0
295,"Firm heterogeneity allocation resources across firms play key role determining aggregate productivity . Entry barriers misallocation substantially impact productivity , evidenced recent work . This article provides unifying theoretical framework review literature .",0
296,"We review theory leverage developed collateral equilibrium models incomplete markets . We explain leverage tends boost asset prices create bubbles . We show leverage endogenously determined equilibrium depends volatility . We describe dynamic feedback properties leverage , volatility , asset prices , call leverage cycle , show differs credit cycle . We also describe cross-sectional implications multiple leverage cycles , including contagion , flight collateral , swings issuance volume highest-quality debt .",0
297,"The emergence large longitudinal data sets linking students teachers led rapid growth study teacher effects student outcomes economists past decade . One large literature documented wide variation teacher effectiveness well explained observable student teacher characteristics . A second literature investigated educational outcomes might improved leveraging teacher effectiveness processes recruitment , assignment , compensation , evaluation , promotion , retention . These two lines inquiry closely tied ; first tells us importance individual teachers , second tells us information used policy practice . We review recent findings economics importance teachers teacher-related policies aimed improving educational production .",0
298,"Social learning rapidly growing field empirical theoretical research economics . We encounter social learning many economically important phenomena , adoption new products technologies job search labor markets . We review existing empirical theoretical literatures argue evolved largely independently . This suggests several directions future research help bridge gap literatures . For example , theory literature come several models social learning , ranging naïve DeGroot models sophisticated Bayesian models whose assumptions predictions need empirically tested . Alternatively , empiricists often observed social learning localized existing theory models assume , information decay along transmission path . Incorporating findings models might require theorists look beyond asymptotic convergence social learning .",0
299,"Reciprocal behavioral found play significant role many economic domains , including labor supply , tax compliance , voting behavior , fund-raising . What explains individuals? tendency respond kindness others ? Existing theories posit internal preferences welfare others , inequality aversion , utility repaying others? kindness . However , recent evidence determinants ( unilateral ) sharing decisions suggests external factors social pressure equally important . So far , second wave social preference theories little spillover two-sided reciprocity environments , one individual responds actions another . We present novel laboratory reciprocity experiment ( double-dictator game sorting ) show failure account external motives leads significant overestimation internal motives fairness altruism . The experimental data illustrate importance combining reduced-form structural analyses disentangle internal external determinants prosocial behavior .",0
300,"In article , revisit relationship among institutions , human capital , development . We argue empirical models treat institutions human capital exogenous misspecified , usual omitted variable bias problems differential measurement error variables , misspecification root large returns human capital , four five times greater implied micro ( Mincerian ) estimates , found previous literature . Using cross-country cross-regional regressions , show focus historically determined differences human capital control effect institutions , impact institutions long-run development robust , whereas estimates effect human capital much diminished become consistent micro estimates . Using historical cross-country regression evidence , also show support view differences human capital endowments early European colonists major factor subsequent institutional development former colonies .",0
301,"As countries develop , main driver economic growth shifts imitation innovation . These two sources growth require different policies institutions . In particular , article argue transition imitation-based innovation-based economy calls old welfare state model question . It much size state stake rather governance . What need foster economic growth developed economies reduced state strategic state , acts catalyst using selective properly governed support market-driven innovation process . This idea strategic state targets investments maximize growth face hard budget constraints departs Keynesian view state sustaining growth demand-driven policies neoliberal view minimal state confined regalian functions .",0
302,"Three important aspects development?per capita income , state capabilities , ( absence ) political violence?are correlated country level . This article discusses causes development clusters highlights two explanations : common economic , political , social drivers complementarities ( two-way positive feedbacks ) . It also draws preliminary policy implications patterns development proposes topics research .",0
303,"This article discusses two leading views history political institutions . For scholars , institutions mainly products historical logic , whereas others , accidents , leaders , decisions significant impact . We argue although clear evidence history matters long-term effects , enough data help us distinguish two views . Faced uncertainty , social scientist ? We argue given possibility policy decisions indeed make difference , makes sense assume try improve policy making .",0
304,"A growing literature documents links long-term outcomes health fetal period , infancy , early childhood . Much literature focuses rich countries , researchers increasingly taking advantage new sources data identification study long reach childhood health developing countries . Health early life may significant determinant adult outcomes countries health insults frequent , capacity remediate limited , multiple shocks may interact . However , underlying relationships may also difficult measure , given significant mortality selection . We survey recent evidence adult correlates early-life health long-term effects shocks resulting disease , famine , malnutrition , pollution , war .",0
305,"How parental investments respond health endowments birth ? Recent studies combined insights earlier theoretical literature household resource allocation improved identification strategies capture causal effects early life health shocks . We describe empirical challenges identifying behavioral responses recent studies sought address . We discuss emerging literature dynamic complementarities parental investments arising staged , developmental nature capability production capabilities may multiple dimensions . The bulk empirical evidence date suggests parental investments reinforce initial endowment differences .",0
306,"In article , review quantile models endogeneity . We focus models achieve identification use instrumental variables discuss conditions partial point identification obtained . We discuss key conditions , include monotonicity full-rank-type conditions , detail . In providing review , update identification results Chernozhukov & Hansen ( 2005 ) . We illustrate modeling assumptions economically motivated examples . We also briefly review literature estimation inference .",0
307,"This article reviews evidence deterrent effect police , imprisonment , capital punishment additionally summarizes knowledge sanction risk perceptions . Studies changes police presence , whether achieved changes police numbers strategic deployment , consistently find evidence deterrent effects . Studies deterrent effect increases already long prison sentences find modest deterrent effect . Studies deterrent effect capital punishment provide useful information topic . Four high-priority areas future research identified : developing testing integrated model effects threat experience punishment , measuring perceptions sanction regimes , developing testing theory criminal opportunities , estimating deterrent effect shorter prison sentences identifying high-deterrence policies .",0
308,"This article reviews recent literature econometric analysis games multiple solutions possible . Multiplicity necessarily preclude estimation particular model ( , certain cases , even improves identification ) , ignoring lead misspecifications . The review starts general characterization structural models highlights multiplicity affects classical paradigm . Because information structure important guide identification estimation strategies , I discuss games complete incomplete information separately . Although many techniques discussed transported across different information environments , specific particular models . Models social interactions also surveyed . I close brief discussion postestimation issues research prospects .",0
309,"We review recent evidence price rigidity macroeconomics literature discuss evidence used inform macroeconomic modeling . Sluggish price adjustment leading explanation large effects demand shocks output , particular , effects monetary policy output . A recent influx data individual prices greatly deepened macroeconomists? understanding individual price dynamics . However , analysis new data raises host new empirical issues traditionally confronted parsimonious macroeconomic models price setting . Simple statistics frequency price change may misleading guides flexibility aggregate price level setting temporary sales , product churning , cross-sectional heterogeneity , large idiosyncratic price movements play important role . We discuss empirical evidence important features micro price adjustment ask affect sluggishness aggregate price adjustment economy?s response demand shocks .",0
310,"Research labor market impact immigration typically relies single-good model production separable capital . This article discusses theory evidence suggest standard model simple capture long-run labor market impact immigration . A level capital-skill complementarity supported studies involving involving immigration alone reduces relative wage impact immigration 40 % compared simulations separable capital . Other models production structure responds skill-mix changes , including models endogenous choice technique , directed technical change , human capital spillovers , also imply long-run impact immigration wages smaller predicted standard model . This article discusses new research tries credibly evaluate models using immigration-induced variation skill mix , approach potential , evidence immigration impacts innovation firm formation .",0
311,"This article documents recent advances international trade literature toward understanding role multinational firms conduct international commerce . Over past 10 years , developed better understanding incentives firms face choice production location , know incentives induce firms vertically integrate . Furthermore , theory literature progressed two-country models capture richness multinational firms? activities multicountry models . The empirics advanced well slower pace . Progress slowed lack comprehensive data difficulties distinguishing various mechanisms proposed theory .",0
312,"In article , survey literature individual earnings dynamics particular focus allowing pervasive heterogeneity across individuals . We structure discussion around ARMA processes nonlinear trends individual . We show allowing pervasive codependent heterogeneity individual parameters major impact econometric modeling , estimation , substantive conclusions . We describe econometric method suitable models pervasive heterogeneity . We develop long list statistics describe earnings panel great detail provide demanding set features data fitting . This list encompasses moments used literature provides novel statistics based individual regressions . Finally , present empirical illustration using long Danish panel . Based , provide conclusions concerning earnings dynamics emphasize details vary according sample .",0
313,"In article , review empirical literature sovereign debt default . As survey work economists , historians , political scientists , also emphasize parallel developments theorists recommend steps improve correspondence theory data .",0
314,"To conduct monetary policy , central banks around world increasingly rely measures public inflation expectations . In article , review findings ongoing initiative Federal Reserve Bank New York aimed improving measurement understanding household inflation expectations surveys . We discuss importance question wording usefulness new questions elicit individual?s distribution inflation beliefs . We present evidence suggesting consumers update inflation expectations response new information information dissemination may lead informed reliable reporting inflation expectations . Finally , report financially incentivized experiment suggesting expectations surveys informative respondents generally act stated beliefs way consistent expected utility theory .",0
315,"The article presents temporary equilibrium framework macroeconomic analysis allows wide range possible specifications expectations reduces standard new Keynesian model limiting case rational expectations . This common framework used contrast assumptions implications several different ways relaxing assumption rational expectations . As illustration method , implications alternative assumptions selection monetary policy rule discussed . Other issues treated include conditions required Ricardian equivalence existence deflation trap .",0
316,"In article , review literature financial literacy , financial education , consumer financial outcomes . We consider financial literacy measured current literature examine well existing literature addresses whether financial education improves financial literacy personal financial outcomes . We discuss extent competitive market provides incentives firms educate consumers offer products facilitate informed choice . We review literature alternative policies improve financial outcomes compare evidence efficacy cost financial education . Finally , discuss directions future research .",0
317,"We survey recent literature causes collapse international trade 2008?2009 global recession . We argue evidence points collapse aggregate expenditure , concentrated trade-intensive durable goods , main driver trade collapse . Inventory adjustment likely amplified impact expenditure changes trade . In addition , shocks credit supply constrained export supply , exacerbating decline trade . Most evidence suggests changes trade policy play large role . We conclude one benefit trade collapse stimulated research neglected areas intersection trade macroeconomics .",0
318,"This review discusses methodology findings underlying four types biological measures used economic historians : mortality rates , stature , body mass index , skeletal remains . Economic historians examine variety sources learn , , modern industrial societies became rich healthy . Monetary measures , income wages , highly desirable usually unavailable cover time periods countries modern societies evolved . Donning interdisciplinary lenses , historians search archives , libraries , archaeological sources scraps information , often assembled purposes , construct story evolution humanity?s well-being . Biological measures advantage comparability across time culture ; life expectancy , example , means today ancient Egypt , said purchasing power income , wages , wealth .",0
319,"Neuroeconomics shares main goals microeconomics : understand causes choices , welfare properties choice . The novel goal linking mathematical constructs observable behavior mechanistic details neural circuitry . Several complementary methods used . An initial insight neuroscience distinct systems guide choice : Pavlovian instrumental conditioning ( learning ) state-value response-value associations , overlearned habits , model- ( goal- ) directed value requires deliberation . These systems differ economically rational choice?for example , habitual choices low utility price elasticities , whereas model-directed values often constructed preferences . Neuroeconomics also provides evidence situations utility maximization either works well ( simple binary choice ) benefits introduction behavioral constructs . Neuroeconomics well equipped guide theory choices depend mental states , fear cognitive load . Examples include extensive studies risk time preference , finance , neural decoding private information .",0
320,"Structural economic models allow one analyze counterfactuals economic systems change evaluate well-being economic agents . A key element analysis ability identify primitive functions distributions economic models employed describe economic phenomena study . Recent developments provided ways achieve identification primitive functions distributions without imposing parametric restrictions . In article , I consider small set stylized models provide insight approaches taken develop nonparametric identification results models .",0
321,"Research microcredit two decades old . There enormous progress understanding microcredit . Yet lot learned raised new often quite fundamental questions nature : Is microcredit primarily investment , consumption , savings ? Why investments financed microcredit always lead income growth , structure microlending ? What roles social capital , reputation , group lending ? This article attempts take stock significant body work tries identify important questions future research .",0
322,This article surveys recent research relationship trust growth . It documents strong international interregional heterogeneity trust . The theoretical mechanisms explain influence trust economic performance empirical methods used identify causal impact trust economic performance reviewed .,0
323,"Paul Samuelson probably important economist second half twentieth century . His research publications ; introductory textbook ; articles topical questions economic policy ; interactions numerous students , colleagues , policy makers , wider public contributed fundamental changes economics science profession . This article attempts give brief overview career spanning eight decades recapitulate celebrate legacy .",0
324,"There growing concern rising share US economy devoted health care spending . Fueled part demographic transitions , unchecked increases entitlement spending necessitate combination substantial tax increases , elimination public spending , unsustainable public debt . This massive increase health spending might warranted dollar devoted health care sector yielded real health benefits , seem case . Although seen remarkable gains life expectancy functioning past several decades , substantial variation health benefits associated different types spending . Some treatments , aspirin , beta blockers , flu shots , produce large health benefit per dollar spent . Other expensive treatments , stents cardiovascular disease , high value patients poor value others . Finally , large expanding set treatments , proton-beam therapy robotic surgery , contributes rapid increases spending despite questionable health benefits . Moving resources toward productive uses requires encouraging providers deliver patients consume high-value care , daunting task current political landscape . But widespread inefficiency also offers hope : Given current distribution resources US health care system , tremendous potential improve productivity health care spending fiscal health United States .",0
325,"We provide overview growing literature uses microlevel data multiple countries investigate health outcomes , link socioeconomic factors , older ages . Because data comparatively young stage , much analysis early stage limited handful countries , analysis United States England common . What immediately apparent get better measures , countries , health differences amongst older ages real large . Countries ranked differently according whether one considers life expectancy , prevalence , incidence specific condition . Moreover , magnitude international disparities may vary according whether measures utilize doctor-diagnosed conditions biomarker-based indicators disease poor health . But one key finding emerges?the United States ranks poorly indicators , exception self-reported subjective health status .",0
326,"The potential rare macroeconomic disasters may explain array asset-pricing puzzles . Our empirical studies extreme events rely long-term data covering 28 countries consumption 40 GDP . A baseline model calibrated observed peak-to-trough disaster sizes accords average equity premium reasonable coefficient relative risk aversion . High stock-price volatility explained incorporating time-varying long-run growth rates disaster probabilities . Business-cycle models shocks disaster probability implications cyclical behavior asset returns corporate leverage , international versions may explain uncovered-interest-parity puzzle . Richer models disaster dynamics allow transitions normalcy disaster , bring postcrisis recoveries , use full time series consumption . Potential future research includes applications long-term economic growth environmental economics , use stock-index options prices variables gauge time-varying disaster probabilities .",0
327,"Extreme events financial markets often generated shocks come within system , rather arrive outside system . The combination risk-sensitive behavior rules coordinated actions implied market-to-market accounting result outcome distributions fat tails , even fundamental shocks Gaussian . We illustrate endogenous extreme events pricing density resulting dynamic hedging options flash crash May 2010 .",0
328,"It become commonplace measure teacher quality terms teacher value-added . Operationally , means evaluating teachers according learning gains students various achievement tests . Existing research consistently shows large variations teacher effectiveness , much within schools opposed schools . The policy implications variations dramatic . But underlying statistical modeling become subject intense research , part direct use value-added measures policy discussions .",0
329,"The analysis educational vouchers evolved market-based analogies models incorporate distinctive features educational environment . These distinctive features include peer effects , scope private school pricing admissions based student characteristics , linkage household residential school choices multidistrict settings , potential rent seeking public private schools , role school reputations , incentives student effort , intergenerational dynamics human capital accumulation . Research also elucidated features voucher design , including income ability targeting , restrictions private school pricing admissions , potential garnering political support . We review research advances .",0
330,"Motivated large differences labor market outcomes across college majors , survey literature demand return high school postsecondary education field study . We combine elements several papers provide dynamic model education occupation choice stresses roles specificity human capital uncertainty preferences , ability , education outcomes , labor market returns . The model implies important distinction ex ante ex post returns education decisions . We also discuss econometric difficulties estimating causal effects field study wages context sequential choice model learning . Finally , review empirical literature choice curriculum effects high school courses college major labor market outcomes .",0
331,"We review studies impact credit constraints accumulation human capital . Evidence suggests credit constraints recently become important schooling aspects households ' behavior . We highlight importance early childhood investments , response largely determines impact credit constraints overall lifetime acquisition human capital . We also review intergenerational literature examine macroeconomic impacts credit constraints social mobility income distribution . A common limitation across areas human capital literature imposition ad hoc constraints credit . We propose careful treatment structure government student loan programs incentive problems underlying private credit . We show endogenizing constraints credit human capital helps explain observed borrowing , schooling , default patterns offers new insights design government policy .",0
332,"This review summarizes connects recent work foundations applications statistical decision theory . Minimax models decisions making ambiguity identified thread running several literatures . In axiomatic decision theory , models motivated large literature modeling ambiguity aversion . Some findings literature reported way directly accessible statisticians econometricians . In statistical decision theory , models inform rich theory estimation treatment choice , recently extended account partial identification thereby ambiguity vanish sample size . This literature illustrated discussing global , finite-sample admissible , minimax decision rules number stylized decision problems point partial identification .",0
333,"This article reviews empirical evidence firm heterogeneity international trade . A first wave empirical findings microdata plants firms proposed challenges existing models international trade inspired development new theories emphasizing firm heterogeneity . Subsequent empirical research examined additional predictions theories explored dimensions data originally captured . These dimensions include multiproduct firms , offshoring , intrafirm trade firm export market dynamics .",0
334,Many countries failed use natural resource wealth promote growth development . They damaged volatility revenues failed save sufficiently high proportion resource revenues failed make high-return investments support diversification economies . This review explores reasons failures discusses policies improve performance .,0
335,"Women 's rights economic development highly correlated . Today , discrepancy legal rights women men much larger developing compared developed countries . Historically , even countries rich , women rights economic development took . Is development cause expanding women 's rights , conversely , women 's rights facilitate development ? We argue truth hypotheses . The literature economic consequences women 's rights documents rights women lead spending health children , benefit development . The political-economy literature evolution women 's rights finds technological change increased costs patriarchy men thus contributed expansion women 's rights . Combining perspectives , discuss theory Doepke & Tertilt ( 2009 ) , find increase return human capital induces men vote women 's rights , turn promotes growth human capital income per capita .",0
336,"The proliferation new data sets harmonization older data sets allowed researchers make significant progress understanding individuals allocate time away market work . We highlight new data used test theories time use review recent developments long-run trends time use , life-cycle patterns expenditures labor supply , allocation time business cycle .",0
337,"Wages grow rapidly young workers , human capital investment model classic framework explain growth . While estimation theory human capital traditionally focused general human capital , evolved toward models heterogeneous human capital . In article , review evaluate current state literature . We exposit classic model general human capital investment extend show model heterogeneous human capital nest previous models . We summarize empirical literature firm-specific human capital , industry- occupation-specific human capital , task-specific human capital discuss concepts explain wide variety labor market phenomena traditional models .",0
338,"Monetary incentives backfire nonstandard interventions , framing , effective influencing behavior . I review empirical evidence two sets anomalies . Paying inherently interesting tasks , paying prosocial behavior , paying much , paying little , providing many options counterproductive . At time , proper design decision-making environment potent way induce certain behaviors . After presenting empirical evidence , I discuss relative role beliefs , preferences , technology anomalous impacts incentives . I argue inference , signaling , loss aversion , dynamic inconsistency , choking primary factors explain data .",0
339,"Although economists psychologists seek identify determinants heterogeneity behavior , use different concepts capture . In review , first analyze extent economic preferences psychological concepts personality , Big Five locus control , related . We analyze data incentivized laboratory experiments representative samples find low degrees association economic preferences personality . We regress life outcomes ( labor market success , health status , life satisfaction ) simultaneously preference personality measures . The analysis reveals two concepts rather complementary comes explaining heterogeneity important life outcomes behavior .",0
340,"Recent years seen remarkable expansion economists ' ability measure corruption . This turn led new generation well-identified , microeconomic studies . We review evidence corruption developing countries light recent advances , focusing three questions : much corruption , efficiency consequences corruption , determines level corruption ? We find robust evidence corruption responds standard economic incentive theory also effects anticorruption policies often attenuate officials find alternate strategies pursue rents .",0
341,"Research behavioral public finance blossomed recent years , producing diverse empirical theoretical insights . This article develops single framework understand advances . Rather drawing consequences specific psychological assumptions , framework takes reduced-form approach behavioral modeling . It emphasizes difference decision experienced utility underlies behavioral models . We use framework examine behavioral implications canonical public finance problems involving provision social insurance , commodity taxation , correcting externalities . We show deeper principles undergird much work area many insights specific single psychological assumption .",0
342,"This review surveys recent research economics patents . The topics covered include theoretical empirical evidence patents incentives innovation , effectiveness patents invention disclosure , patent valuation , design patent systems . We also look current policy areas , including software business method patents , university patenting , growth patent litigation .",0
343,"A large body evidence documented risk preferences depend nonlinearly outcome probabilities . We discuss foundations economic consequences probability-dependent risk preferences offer practitioner 's guide understanding modeling probability dependence . We argue probability dependence provides unifying framework explaining many real-world phenomena , equity premium puzzle , long-shot bias betting markets , households ' underdiversification willingness buy small-scale insurance exorbitant prices . Recent findings indicate probability dependence feature laboratory data , indeed manifest financial , insurance , betting markets . The neglect probability dependence may prevent researchers understanding predicting important phenomena .",0
344,"This review discusses research demonstrating club economies coalition economies many participants relatively small effective groups ( clubs , jurisdictions , coalitions ) competitive . Small groups effective almost gains collective activities realized cooperation restricted . At point , many papers literature demonstrating competitiveness club coalition economies variety contexts . To facilitate exposition , I treat economies quasi-linear utilities games side payments . The main concepts results framework discussed . Additionally , relationships established regard broader models club coalition economies , including recent contributions literature .",0
