Unnamed: 0,abstract,top_journal
640,"We provide general conditions principal ? agent problems either one multiple agents admit mechanisms optimal principal . Our results cover special cases pure moral hazard pure adverse selection . We allow multidimensional types , actions , signals , well financial non ? financial rewards . Our results extend situations ex ante interim restrictions mechanism , allow principal decisions addition choosing agent 's contract . Beyond measurability , require priori restrictions space mechanisms . It unusual randomization necessary optimality ( ) permitted . Randomization also plays essential role proof . We also provide conditions forms randomization unnecessary .",1
641,"This paper proposes empirical model network formation , combining strategic random networks features . Payoffs depend direct links , also link externalities . Players meet sequentially random , myopically updating links . Under mild assumptions , network formation process potential game converges exponential random graph model ( ERGM ) , generating directed dense networks . I provide new identification results ERGMs large networks : link externalities nonnegative , ERGM asymptotically indistinguishable Erd ? s?Rényi model independent links . We identify parameters least one externalities negative sufficiently large . However , standard estimation methods ERGMs exponentially slow convergence , even model asymptotically independent links . I thus estimate parameters using Bayesian MCMC method . When parameters identifiable , I show evidence estimation algorithm converges almost quadratic time .",1
642,"It often argued additional constraints redistribution granting veto power players society better protects property expropriation . We use model multilateral bargaining demonstrate intuition may flawed . Increasing number veto players raising supermajority requirement redistribution may reduce protection equilibrium path . The reason existence two distinct mechanisms property protection . One formal constraints allow individuals groups block redistribution favor . The occurs equilibrium players without powers protect redistribution . Players without formal veto power anticipate expropriation similar players ultimately hurt thus combine influence prevent redistributions . In stable allocation , society exhibits ?class? structure class members equal wealth strategically protecting redistribution .",1
643,"We develop continuum player timing game subsumes standard wars attrition pre ? emption games , introduces new rushes phenomenon . Payoffs continuous single ? peaked functions stopping time stopping quantile . We show payoffs hump ? shaped quantile , sudden ?rush? players stops Nash subgame perfect equilibrium . Fear relaxes first mover advantage pre ? emption games , asking least quantile beat average ; greed relaxes last mover advantage wars attrition , asking last quantile payoff exceed average . With greed , play inefficiently late : accelerating war attrition starting optimal time , followed rush . With fear , play inefficiently early : slowing pre ? emption game , ending optimal time , preceded rush . The theory predicts length , duration , intensity stopping , size timing rushes , offers insights many common timing games .",1
644,"The theory continuous time games ( Simon Stinchcombe ( 1989 ) , Bergin MacLeod ( 1993 ) ) shows continuous time interactions generate different equilibrium behavior conventional discrete time interactions . We introduce new laboratory methods allow us eliminate natural inertia subjects ' decisions continuous time experiments , thereby satisfying critical premises theory enabling first ? time direct test . Applying new methods simple timing game , find strikingly large gaps behavior discrete continuous time theory suggests . Reintroducing natural inertia games causes continuous time behavior collapse discrete time ? like levels settings predicted subgame perfect Nash equilibrium . However , contra prediction , strength effect fundamentally shaped severity inertia : behavior tends towards discrete time benchmarks inertia grows large perfectly continuous time benchmarks falls towards zero . We provide evidence results due changes nature strategic uncertainty inertia approaches continuous limit .",1
645,"Can increased uncertainty future cause contraction output components ? An identified uncertainty shock data causes significant declines output , consumption , investment , hours worked . Standard general ? equilibrium models flexible prices reproduce comovement . However , uncertainty shocks easily generate comovement countercyclical markups sticky prices . Monetary policy plays key role offsetting negative impact uncertainty shocks normal times . Higher uncertainty even negative effects monetary policy longer perform usual stabilizing function zero lower bound . We calibrate uncertainty shock process using fluctuations implied stock market volatility , show model nominal price rigidity consistent empirical evidence structural vector autoregression . We argue increased uncertainty future likely played role worsening Great Recession . The economic mechanism identify applies large set shocks change expectations future without changing current fundamentals .",1
646,"This paper develops characterizations identified sets structures structural features complete incomplete models involving continuous discrete variables . Multiple values unobserved variables associated particular combinations observed variables . This arise multiple sources heterogeneity , censored discrete endogenous variables , inequality restrictions functions observed unobserved variables . The models generalize class incomplete instrumental variable ( IV ) models unobserved variables single ? valued functions observed variables . Thus models referred generalized IV ( GIV ) models , important cases instrumental variable restrictions play significant role . Building definition observational equivalence incomplete models development uses results random set theory guarantee characterizations deliver sharp bounds , thereby dispensing need case ? ? case proofs sharpness . The use random sets defined space unobserved variables allows identification analysis mean quantile independence restrictions distributions unobserved variables conditional exogenous variables well full independence restriction . The results used develop sharp bounds distribution valuations incomplete model English auctions , improving pointwise bounds available . Application many results paper requires familiarity random set theory .",1
647,"We propose novel methodology evaluating accuracy numerical solutions dynamic economic models . It consists constructing lower bound size approximation errors . A small lower bound errors necessary condition accuracy : If lower error bound unacceptably large , actual approximation errors even larger , hence , approximation inaccurate . Our lower ? bound error analysis complementary conventional upper ? error ( worst ? case ) bound analysis , provides sufficient condition accuracy . As illustration methodology , assess approximation first ? second ? order perturbation solutions two stylized models : neoclassical growth model new Keynesian model . The errors small former model unacceptably large latter model empirically relevant parameterizations .",1
648,"This paper develops theory randomization tests approximate symmetry assumption . Randomization tests provide general means constructing tests control size finite samples whenever distribution observed data exhibits symmetry null hypothesis . Here , exhibits symmetry mean distribution remains invariant group transformations . In paper , provide conditions construction used construct tests asymptotically control probability false rejection whenever distribution observed data exhibits approximate symmetry sense limiting distribution function data exhibits symmetry null hypothesis . An important application idea settings data may grouped fixed number ?clusters? large number observations within cluster . In settings , show distribution observed data satisfies approximate symmetry requirement weak assumptions . In particular , results allow clusters heterogeneous also dependence within cluster , also across clusters . This approach enjoys several advantages approaches settings .",1
649,"We consider agent chooses option receiving private information . This information , however , unobserved analyst , latter 's perspective , choice probabilistic random . We provide theory information fully identified random choice . In addition , analyst perform following inferences even information unobservable : ( 1 ) directly compute ex ante valuations menus random choice vice versa , ( 2 ) assess agent better information using choice dispersion measure informativeness , ( 3 ) determine agent 's beliefs information dynamically consistent , ( 4 ) test see beliefs well ? calibrated rational .",1
650,"Consider group individuals unobservable perspectives ( subjective prior beliefs ) sequence states . In period , individual receives private information current state forms opinion ( posterior belief ) . She also chooses target individual observes target 's opinion . This choice involves trade ? well ? informed targets , whose signals precise , well ? understood targets , whose perspectives well known . Opinions informative target 's perspective , observed individuals become better understood time . We identify simple condition long ? run behavior history independent . When fails , individual restricts attention small set experts observes informed among . A broad range observational patterns arise positive probability , including opinion leadership information segregation . In application areas expertise , show mechanisms generate field bias large field dominance .",1
651,"The past forty years seen rapid rise top income inequality United States . While large number existing theories Pareto tail long ? run income distributions , almost none address fast rise top inequality observed data . We show standard theories , build random growth mechanism , generate transition dynamics slow relative observed data . We suggest two parsimonious deviations canonical model explain changes : ?scale dependence? may arise changes skill prices , ?type dependence , ? , presence ?high ? growth types.? These deviations consistent theories increase top income inequality driven rise ?superstar? entrepreneurs managers .",1
652,"We analyze internal consistency using market price firm 's equity trigger contractual change firm 's capital structure , given value equity depends firm 's capital structure . Of particular interest case contingent capital banks , form debt converts equity , conversion triggered decline bank 's stock price . We analyze problem existence uniqueness equilibrium values firm 's liabilities context , meaning values consistent market ? price trigger . Discrete ? time dynamics allow multiple equilibria . In contrast , show possibility multiple equilibria largely ruled continuous time , price triggering security adjusts anticipation breaching trigger . Our main condition existence equilibrium requires consequences triggering conversion consistent direction trigger crossed . For design contingent capital stock price trigger , condition may interpreted mean conversion disadvantageous shareholders , satisfied setting trigger sufficiently high . Uniqueness follows provided trigger sufficiently accessible candidate equilibria . We illustrate precise formulations conditions variety applications .",1
653,"We introduce class conditional linear combination tests , reject null hypotheses concerning model parameters data ? dependent convex combination two identification ? robust statistics large . These tests control size weak identification number optimality properties conditional problem . We show conditional likelihood ratio test Moreira , 2003 conditional linear combination test models one endogenous regressor , class conditional linear combination tests equivalent class quasi ? conditional likelihood ratio tests . We suggest using minimax regret conditional linear combination tests propose computationally tractable class tests plug estimator nuisance parameter . These plug ? tests perform well simulation optimal power many strongly identified models , thus allowing powerful identification ? robust inference wide range linear nonlinear models without sacrificing efficiency identification strong .",1
654,"Confidence intervals commonly used describe parameter uncertainty . In nonstandard problems , however , frequentist coverage property guarantee reasonable fashion . For instance , confidence intervals may empty extremely short positive probability , even based inverting powerful tests . We apply betting framework notion bet ? proofness formalize ?reasonableness? confidence intervals descriptions parameter uncertainty , use two purposes . First , quantify violations bet ? proofness previously suggested confidence intervals nonstandard problems . Second , derive alternative confidence sets bet ? proof construction . We apply framework several nonstandard problems involving weak instruments , near unit roots , moment inequalities . We find previously suggested confidence intervals bet ? proof , numerically determine alternative bet ? proof confidence sets .",1
655,"This paper provides novel mechanism identifying estimating latent group structures panel data using penalized techniques . We consider linear nonlinear models regression coefficients heterogeneous across groups homogeneous within group group membership unknown . Two approaches considered?penalized profile likelihood ( PPL ) estimation general nonlinear models without endogenous regressors , penalized GMM ( PGMM ) estimation linear models endogeneity . In cases , develop new variant Lasso called classifier ? Lasso ( C ? Lasso ) serves shrink individual coefficients unknown group ? specific coefficients . C ? Lasso achieves simultaneous classification consistent estimation single step classification exhibits desirable property uniform consistency . For PPL estimation , C ? Lasso also achieves oracle property group ? specific parameter estimators asymptotically equivalent infeasible estimators use individual group identity information . For PGMM estimation , oracle property C ? Lasso preserved special cases . Simulations demonstrate good finite ? sample performance approach classification estimation . Empirical applications linear nonlinear models presented .",1
656,"We present noncooperative game model coalitional bargaining , closely based Gul ( 1989 ) solvable backward induction . In game , Gul 's condition ?value additivity? suffice ensure existence subgame perfect Nash equilibrium supports Shapley value , related condition??no positive value ? externalities??does . Multiple equilibria arise event ties , mild restriction tie ? break rules equilibria support Shapley value .",1
657,"We propose theory monetary policy macroprudential interventions financial markets . We focus economies nominal rigidities goods labor markets subject constraints monetary policy , zero lower bound fixed exchange rates . We identify aggregate demand externality corrected macroprudential interventions financial markets . Ex post , distribution wealth across agents affects aggregate demand output . Ex ante , however , effects internalized private financial decisions . We provide simple formula required financial interventions depends small number measurable sufficient statistics . We also characterize optimal monetary policy . We extend framework incorporate pecuniary externalities , providing unified approach externalities . Finally , provide number applications illustrate relevance theory .",1
658,"We estimate dynamic model employment , human capital accumulation?including education , savings women United Kingdom , exploiting tax benefit reforms , use analyze effects welfare policy . We find substantial elasticities labor supply particularly lone mothers . Returns experience , important determining longer ? term effects policy , increase education , experience mainly accumulates full ? time employment . Tax credits welfare improving U.K. , increase lone ? mother labor supply marginally reduce educational attainment , employment effects extend beyond period eligibility . Marginal increases tax credits improve welfare equally costly increases income support tax cuts .",1
659,"I estimate search ? ? bargaining model decentralized market quantify effects trading frictions asset allocations , asset prices , welfare , quantify effects intermediaries facilitate trade . Using business ? aircraft data , I find , relative Walrasian benchmark , 18.3 percent assets misallocated ; prices 19.2 percent lower ; aggregate welfare losses equal 23.9 percent . Dealers play important role reducing trading frictions : In market dealers , larger fraction assets would misallocated , prices would higher . However , dealers reduce aggregate welfare operations costly , impose negative externality decreasing number agents ' direct transactions .",1
660,Call economic model incomplete generate probabilistic prediction even given knowledge parameter values . We propose method inference unknown parameters models robust heterogeneity dependence unknown form . The key Central Limit Theorem belief functions ; robust confidence regions constructed fashion paralleling classical approach . Monte Carlo simulations support tractability method demonstrate enhanced robustness relative existing methods .,1
661,"Two fundamental axioms social choice theory consistency respect variable electorate consistency respect components similar alternatives . In context traditional non ? probabilistic social choice , axioms incompatible . We show context probabilistic social choice , axioms uniquely characterize function proposed Fishburn ( 1984 ) . Fishburn 's function returns ? called maximal lotteries , , lotteries correspond optimal mixed strategies symmetric zero ? sum game induced pairwise majority margins . Maximal lotteries guaranteed exist due von Neumann 's Minimax Theorem , almost always unique , efficiently computed using linear programming .",1
662,"We study families normal ? form games fixed preferences pure action profiles varied preferences lotteries . That , subject players ' utilities monotone nonlinear transformations examine changes rationalizable set set equilibria . Among results : The rationalizable set always grows concave transformations ( risk aversion ) shrinks convex transformations ( risk love ) . The rationalizable set reaches upper bound extreme risk aversion , lower bound risk love , bounds characterized elimination processes . For generic two ? player games , extreme risk love aversion , Nash equilibria close pure limiting set equilibria described using preferences pure action profiles .",1
663,"We consider decision maker ranks actions according smooth ambiguity criterion Klibanoff , Marinacci , Mukerji ( 2005 ) . An action justifiable best reply belief probabilistic models . We show higher ambiguity aversion expands set justifiable actions . A similar result holds risk aversion . Our results follow generalization duality lemma Wald ( 1949 ) Pearce ( 1984 ) .",1
664,"The farm household model played central role improving understanding small ? scale agricultural households non ? farm enterprises . Under assumptions current future markets exist farmers treat prices given , model simplifies households ' simultaneous production consumption decisions recursive form production treated independent preferences household members . These assumptions , foundation large literature labor development , tested rejected several important studies including Benjamin ( 1992 ) . Using multiple waves longitudinal survey data Central Java , Indonesia , paper tests key prediction recursive model : demand farm labor unrelated demographic composition farm household . The prediction unambiguously rejected . The rejection explained contamination due unobserved heterogeneity fixed farm level , local area shocks , farm ? specific shocks affect changes household composition farm labor demand . We conclude recursive form farm household model consistent data . Developing empirically tractable models farm households markets incomplete remains important challenge .",1
665,"IO economists often estimate demand differentiated products using data sets small number large markets . This paper addresses question consistency asymptotic distributions instrumental variables estimates number products increases commonly used models demand conditions economic primitives . I show , Bertrand?Nash equilibrium , product characteristics lose identifying power price instruments limit certain cases , leading inconsistent estimates . The reason product characteristic instruments achieve identification correlation markups , , depending model demand , supply side constrain markups converge constant quickly relative sampling error . I find product characteristic instruments yield consistent estimates many cases I consider , care must taken modeling demand choosing instruments . A Monte Carlo study confirms asymptotic results relevant market sizes practical importance .",1
666,"In number interesting environments , dynamic screening involves positive selection : contrast Coasian dynamics , motivated remain time . The paper provides conditions principal 's commitment optimum time consistent uses result derive testable predictions permanent transient shocks . It also identifies environments time consistency hold despite positive selection , yet simple equilibrium characterizations obtained .",1
667,"Using intuition financial markets transfer risks business time , ?market microstructure invariance? defined hypotheses distributions risk transfers ( ?bets? ) transaction costs constant across assets measured per unit business time . The invariance hypotheses imply bet size transaction costs specific , empirically testable relationships observable dollar volume volatility . Portfolio transitions viewed natural experiments measuring transaction costs , individual orders treated proxies bets . Empirical tests based data set 400,000+ portfolio transition orders support invariance hypotheses . The constants calibrated structural estimation imply specific predictions arrival rate bets ( ?market velocity? ) , distribution bet sizes , transaction costs .",1
668,"We study continuous ? time contracting problem hidden action , principal ambiguous beliefs project cash flows . The principal designs robust contract maximizes utility worst ? case scenario subject agent 's incentive participation constraints . Robustness generates endogenous belief heterogeneity induces tradeoff incentives ambiguity sharing incentive constraint always bind . We implement optimal contract cash reserves , debt , equity . In addition receiving ordinary dividends cash reserves reach threshold , outside equity holders also receive special dividends inject cash cash reserves hedge model uncertainty smooth dividends . The equity premium credit yield spread generated ambiguity aversion state dependent high distressed firms low cash reserves .",1
669,"We extend Kyle 's ( 1985 ) model insider trading case noise trading volatility follows general stochastic process . We determine conditions , equilibrium , price impact price volatility stochastic , driven shocks uninformed volume even though fundamental value constant . The volatility price volatility appears ?excessive? insiders choose trade aggressively ( thus information revealed ) uninformed volume higher price impact lower . This generates positive relation price volatility trading volume , giving rise endogenous subordinate stochastic process prices .",1
670,"What role country 's financial system determining technology adoption ? To examine , dynamic contract model embedded general equilibrium setting competitive intermediation . The terms finance dictated intermediary 's ability monitor control firm 's cash flow , conjunction structure technology firm adopts . It always profitable finance promising technologies . A quantitative illustration presented financial frictions induce entrepreneurs India Mexico adopt less ? promising ventures United States , despite lower input prices .",1
671,"We develop estimate general equilibrium search matching model accounts key business cycle properties macroeconomic aggregates , including labor market variables . In sharp contrast leading New Keynesian models , impose wage inertia . Instead derive wage inertia specification firms workers negotiate wages . Our model outperforms variant standard New Keynesian Calvo sticky wage model . According estimated model , critical interaction degree price stickiness , monetary policy , duration increase unemployment benefits .",1
672,"This paper shows problem testing hypotheses moment condition models without assumptions identification may considered problem testing infinite ? dimensional nuisance parameter . We introduce sufficient statistic nuisance parameter Gaussian problem propose conditional tests . These conditional tests uniformly correct asymptotic size large class models test statistics . We apply approach construct tests based quasi ? likelihood ratio statistics , show efficient strongly identified models perform well relative existing alternatives two examples .",1
673,"We propose semiparametric two ? step inference procedure finite ? dimensional parameter based moment conditions constructed high ? frequency data . The population moment conditions take form temporally integrated functionals state ? variable processes include latent stochastic volatility process asset . In first step , nonparametrically recover volatility path high ? frequency asset returns . The nonparametric volatility estimator used form sample moment functions second ? step GMM estimation , requires correction high ? order nonlinearity bias first step . We show proposed estimator consistent asymptotically mixed Gaussian propose consistent estimator conditional asymptotic variance . We also construct Bierens ? type consistent specification test . These infill asymptotic results based novel empirical ? process ? type theory general integrated functionals noisy semimartingale processes .",1
674,"We analyze money credit competing payment instruments decentralized exchange . In natural environments , show economy need : credit easy , money irrelevant ; credit tight , money essential , credit becomes irrelevant . Changes credit conditions neutral real balances respond endogenously keep total liquidity constant . This true exogenous endogenous debt limits policy limits , secured unsecured lending , general pricing mechanisms . While show overturn results , benchmark model suggests credit might matter less people think .",1
675,"This paper studies competitive equilibria economies assets heterogeneous traders heterogeneous information . Markets defined price procedure clearing trades , asset , principle , traded market . Buyers use information impose acceptance rules specify assets willing trade market . The set markets trade takes place derived endogenously . The model applied find conditions economies feature fire sales , contagion , flights quality .",1
676,"We study takeovers firms whose ownership structure mixture minority block ? holders small shareholders . We show combination dispersed private information side small shareholders presence large shareholder facilitate profitable takeovers . Furthermore , analysis implies even model takeovers predicts profit raider , example , due private benefits , profit underestimated unless large shareholder dispersion information among small shareholders modeled .",1
677,"Most countries automatic rules tax ? ? transfer systems partly intended stabilize economic fluctuations . This paper measures effect dynamics business cycle . We put forward model merges standard incomplete ? markets model consumption inequality new Keynesian model nominal rigidities business cycles , includes main potential stabilizers U.S. data theoretical channels may work . We find conventional argument stabilizing disposable income stabilize aggregate demand plays negligible role dynamics business cycle , whereas tax ? ? transfer programs affect inequality social insurance larger effect aggregate volatility . However , currently designed , set stabilizers place United States little effect volatility aggregate output fluctuations welfare costs despite stabilizing aggregate consumption . The stabilizers important role monetary policy constrained zero lower bound , affect welfare significantly provision social insurance .",1
678,"We provide theoretical empirical analysis link financial real health care markets . This link important financial returns drive investment medical research development ( R & D ; ) , , turn , affects real spending growth . We document ?medical innovation premium? 4?6 % annually equity returns firms health care sector . We interpret premium compensating investors government ? induced profit risk , provide supportive evidence hypothesis company filings abnormal return patterns surrounding threats government intervention . We quantify implications premium growth real health care spending calibrating model match historical trends , predicting share gross domestic product ( GDP ) devoted health care 32 % long run . Policies removed government risk would led doubling medical R & D ; would increased current share health care spending 3 % GDP .",1
679,This paper analyzes sequential search model adverse selection . We study information aggregation price?how close equilibrium prices full ? information prices?when search frictions small . We identify circumstances prices fail aggregate information well even search frictions small . We trace strong form winner 's curse present sequential search model . The failure information aggregation may result inefficient allocations .,1
680,"This paper investigates relational incentive contracts continuous , privately observed agent types persistent time . With fixed agent types , full separation possible continuation equilibrium payoffs following revelation Pareto frontier attainable payoffs . This result related ratchet effect : ( 1 ) type imitating less productive type receives information rent , ( 2 ) full separation , one imitating productive type receives future payoff productive type . However , reason ( 2 ) fundamentally different ratchet effect . It arises dynamic enforcement requirement relational contracts , principal bargaining power , applies whatever distribution principal agent future gains relationship ( i.e . , whatever point Pareto frontier ) . This result extends sufficiently persistent types certain conditions .",1
681,"This paper considers equilibrium quit turnover frictional labor market costly hiring firms , large firms employ many workers face aggregate firm specific productivity shocks . There exogenous firm turnover new ( small ) startups enter market time , existing firms fail exit . Individual firm growth rates disperse evolve stochastically . The paper highlights dynamic monopsony , firms trade lower wages higher ( endogenous ) employee quit rates , yields excessive job ? ? job quits . Such quits directly crowd reemployment prospects unemployed . With finite firm productivity states , stochastic equilibrium fully tractable computed using standard numerical techniques .",1
682,"We revisit comparison mathematical programming equilibrium constraints ( MPEC ) nested fixed point ( NFXP ) algorithms estimating structural dynamic models Su Judd ( 2012 ) . Their implementation nested fixed point algorithm used successive approximations solve inner fixed point problem ( NFXP ? SA ) . We redo comparison using efficient version NFXP proposed Rust ( 1987 ) , combines successive approximations Newton?Kantorovich iterations solve fixed point problem ( NFXP ? NK ) . We show MPEC NFXP similar speed numerical performance efficient NFXP ? NK variant used .",1
683,"This paper develops dynamic model neighborhood choice along computationally light multi ? step estimator . The proposed empirical framework captures observed unobserved preference heterogeneity across households locations flexible way . We estimate model using newly assembled data set matches demographic information mortgage applications universe housing transactions San Francisco Bay Area 1994 2004 . The results provide first estimates marginal willingness pay several non ? marketed amenities?neighborhood air pollution , violent crime , racial composition?in dynamic framework . Comparing estimates static version model highlights several important biases arise dynamic considerations ignored .",1
684,An endogenous growth model developed period firms invest researching developing new ideas . An idea increases firm 's productivity . By much depends technological propinquity idea firm 's line business . Ideas bought sold market patents . A firm sell idea relevant business buy one fails innovate . The developed model matched stylized facts market patents United States . The analysis gauges efficiency patent market affects growth .,1
685,"We develop econometric methodology infer path risk premia large unbalanced panel individual stock returns . We estimate time ? varying risk premia implied conditional linear asset pricing models conditioning includes instruments common assets asset ? specific instruments . The estimator uses simple weighted two ? pass cross ? sectional regressions , show consistency asymptotic normality increasing cross ? sectional time series dimensions . We address consistent estimation asymptotic variance hard thresholding , testing asset pricing restrictions induced ? arbitrage assumption . We derive restrictions given continuum assets multi ? period economy approximate factor structure robust asset repackaging . The empirical analysis returns ten thousand U.S. stocks July 1964 December 2009 shows risk premia large volatile crisis periods . They exhibit large positive negative strays time ? invariant estimates , follow macroeconomic cycles , match risk premia estimates standard sets portfolios . The asset pricing restrictions rejected conditional four ? factor model capturing market , size , value , momentum effects .",1
686,"We test existence housing bubbles associated failure transversality condition requires present value payments occurring infinitely far future zero . The prominent bubble classic rational bubble . We study housing markets United Kingdom Singapore , residential property ownership takes form either leaseholds freeholds . Leaseholds finite ? maturity , pre ? paid , tradeable ownership contracts maturities often exceeding 700 years . Freeholds infinite ? maturity ownership contracts . The price difference leaseholds extremely ? long maturities freeholds reflects present value claim freehold leasehold expiry , thus direct empirical measure transversality condition . We estimate price difference , find evidence failures transversality condition housing markets U.K. Singapore , even periods sizable bubble regularly thought present .",1
687,"We develop equilibrium framework relaxes standard assumption people correctly specified view environment . Each player characterized ( possibly misspecified ) subjective model , describes set feasible beliefs payoff ? relevant consequences function actions . We introduce notion Berk?Nash equilibrium : Each player follows strategy optimal given belief , belief restricted best fit among set beliefs considers possible . The notion best fit formalized terms minimizing Kullback?Leibler divergence , endogenous depends equilibrium strategy profile . Standard solution concepts Nash equilibrium self ? confirming equilibrium constitute special cases players correctly specified models . We provide learning foundation Berk?Nash equilibrium extending combining results statistics literature misspecified learning economics literature learning games .",1
688,"I highlight reputational concerns provide natural explanation ?deadline effects , ? high frequency deals prior deadline bargaining . Rational agents imitate demands obstinate behavioral types engage brinkmanship face uncertainty deadline 's arrival . I also identify surplus divided prior probability behavioral types vanishingly small . If behavioral types committed fixed demands , outcomes converge Nash bargaining solution regardless agents ' respective impatience . If behavioral types adopt complex demand strategies , outcomes converge solution alternating offers game without behavioral types deadline environment .",1
689,"This paper proposes method aggregating individual preferences context uncertainty . Individuals assumed abide Savage 's model Subjective Expected Utility , everyone his/her utility subjective probability . Disagreement probabilities among individuals gives rise uncertainty societal level , thus society may entertain set probabilities rather one . We assume social preference admits Maxmin Expected Utility representation . In context , two Pareto ? type conditions shown equivalent social utility weighted average individual utilities social set priors containing weighted averages individual priors . Thus , society respects consensus among individuals ' beliefs add ambiguity beyond disagreement beliefs . We also deal case society rule individual belief .",1
690,"We examine role stochastic feasibility consumer choice using random conditional choice set rule ( RCCSR ) uniquely characterize model conditions stochastic choice data . Feasibility modeled permit correlation availability alternatives . This provides natural way examine substitutability/complementarity . We show RCCSR generalizes random consideration set rule [ Manzini Mariotti , 2014 ] . We relate model existing literature . In particular , RCCSR random utility model .",1
691,"Individual heterogeneity important source variation demand . Allowing general heterogeneity needed correct welfare comparisons . We consider general heterogeneous demand preferences linear budget sets statistically independent . Only marginal distribution demand price income identified cross ? section data one price income observed individual . Thus , objects depend varying price and/or income individual generally identified , including average exact consumer surplus . We use bounds income effects derive relatively simple bounds average surplus , including discrete/continuous choice . We also sketch approach bounding surplus use income effect bounds . We apply results gasoline demand . We find tight bounds average surplus application , wider bounds average deadweight loss .",1
692,"Conventional tests composite hypotheses minimum distance models unreliable relationship structural reduced ? form parameters highly nonlinear . Such nonlinearity may arise variety reasons , including weak identification . In note , begin studying problem testing ?curved null? finite ? sample Gaussian model . Using curvature model , develop new finite ? sample bounds distribution minimum ? distance statistics . These bounds allow us construct tests composite hypotheses uniformly asymptotically valid large class data generating processes structural models .",1
693,"Life insurers use reinsurance move liabilities regulated rated companies sell policies shadow reinsurers , less regulated unrated ? balance ? sheet entities within insurance group . U.S. life insurance annuity liabilities ceded shadow reinsurers grew $ 11 billion 2002 $ 364 billion 2012 . Life insurers using shadow insurance , capture half market share , ceded 25 cents every dollar insured shadow reinsurers 2012 , 2 cents 2002 . By relaxing capital requirements , shadow insurance could reduce marginal cost issuing policies thereby improve retail market efficiency . However , shadow insurance could also reduce risk ? based capital increase expected loss industry . We model quantify effects based publicly available data plausible assumptions .",1
694,"We estimate demand residential broadband using high ? frequency data subscribers facing three ? part tariff . The three ? part tariff makes data usage billing cycle dynamic problem , thus generating variation ( shadow ) price usage . We provide evidence subscribers respond variation , use dynamic decisions estimate flexible distribution willingness pay different plan characteristics . Using estimates , simulate demand alternative pricing find usage ? based pricing eliminates low ? value traffic . Furthermore , show costs associated investment fiber ? optic networks likely recoverable markets , large gap social private incentives invest .",1
695,"This paper examines prices , markups , marginal costs respond trade liberalization . We develop framework estimate markups production data multi ? product firms . This approach require assumptions market structure demand curves faced firms , assumptions firms allocate inputs across products . We exploit quantity price information disentangle markups quantity ? based productivity , compute marginal costs dividing observed prices estimated markups . We use India 's trade liberalization episode examine firms adjust performance measures . Not surprisingly , find trade liberalization lowers factory ? gate prices output tariff declines expected pro ? competitive effects . However , price declines small relative declines marginal costs , fall predominantly input tariff liberalization . The reason incomplete cost pass ? prices firms offset reductions marginal costs raising markups . Our results demonstrate substantial heterogeneity variability markups across firms time suggest producers benefited relative consumers , least immediately reforms .",1
696,"The U.S . Prohibition experience shows remarkable policy reversal . In 14 years , drastic shift public opinion required two constitutional amendments . I develop estimate model endogenous law enforcement , determined beliefs Prohibition ? crime nexus alcohol ? related moral views . In turn , policy outcomes shape subsequent learning Prohibition enforcement costs . I estimate model maximum likelihood Prohibition Era city ? level data police enforcement , crime , alcohol ? related legislation . The model account variation public opinion changes , heterogeneous responses law enforcement violence across cities . Results show 15 % increase homicide rate attributed Prohibition enforcement . The subsequent learning ? driven adjustment local law enforcement allowed alcohol market rebound 60 % pre ? Prohibition size . I conclude counterfactual exercises exploring welfare implications policy learning , prior beliefs , preference polarization , alternative political environments . Results illustrate importance incorporating endogenous nature law enforcement understanding policy failure policy success .",1
697,"The question whether mutual fund managers provide valuable services clients motivates one largest literatures finance . One candidate explanation funds process information future asset values use information invest high ? valued assets . But formal theories scarce information choice models many assets difficult solve well difficult test . This paper tackles problems developing new attention allocation model uses state business cycle predict information choices , turn , predict observable patterns portfolio investments returns . The predictions fund portfolios ' covariance payoff shocks , cross ? fund portfolio return dispersion , excess returns supported data . These findings offer new evidence investment managers skill attention allocated rationally .",1
698,"We study long takes large populations interacting agents come close Nash equilibrium adapt behavior using stochastic better reply dynamic . Prior work considers question mainly 2 × 2 games potential games ; characterize convergence times general weakly acyclic games , including coordination games , dominance solvable games , games strategic complementarities , potential games , many others applications economics , biology , distributed control . If players ' better replies governed idiosyncratic shocks , convergence time grow exponentially population size ; moreover , true even games simple payoff structures . However , responses sufficiently correlated due aggregate shocks , convergence time greatly accelerated ; fact , bounded sufficiently large populations . We provide explicit bounds speed convergence function key structural parameters including number strategies , length better reply paths , extent players influence payoffs others , desired degree approximation Nash equilibrium .",1
699,"This paper studies abolition elite recruitment system?China 's civil exam system lasted 1,300 years?affects political stability . Employing panel data set across 262 prefectures exploring variations quotas entry ? level exam candidates , find higher quotas per capita associated higher probability revolution participation abolition higher incidence uprisings 1911 marked end 2,000 years imperial rule . This finding robust various checks including using number small rivers short ? run exam performance quota system instruments . The patterns data appear consistent interpretation regions higher quotas per capita exam system , would ? elites negatively affected abolition . In addition , document modern human capital form studying Japan also contributed revolution social capital strengthened effect quotas revolution participation .",1
